/var/spool/sge/node167/job_scripts/36378 - Theta X range: -22 to 22; Theta Y range:  -22 to 22
explicitDataBinaryFileN.bin: L:50 R:52 U:53 D:54 Z+:58 Z-:57
Fri Nov  6 17:02:45 GMT 2015
Cols: weights file, axis, target angles (x/y/z), peakposn1, peakposn2, bestweight, meanpeakposn1, meanpeakposn2, eyeposAvg(SD) (x/y/z).
54,1,-8.000000/12.000000/0.000000,20,36,0.721258,19.152406,34.234374,-7.861054(0.121671)/11.958837(0.203545)/0.001675(0.007451)
50,2,-8.000000/12.000000/0.000000,20,36,0.863788,19.152406,34.234374,-7.861054(0.121671)/11.958837(0.203545)/0.001675(0.007451)
57,3,-8.000000/12.000000/0.000000,20,36,0.174076,19.152406,34.234374,-7.861054(0.121671)/11.958837(0.203545)/0.001675(0.007451)
54,1,-7.000000/-8.000000/0.000000,32,33,0.595961,30.818192,31.389598,-7.030870(0.051815)/-8.071392(0.062271)/0.085516(0.003953)
52,2,-7.000000/-8.000000/0.000000,32,33,0.722966,30.818192,31.389598,-7.030870(0.051815)/-8.071392(0.062271)/0.085516(0.003953)
57,3,-7.000000/-8.000000/0.000000,32,33,0.116015,30.818192,31.389598,-7.030870(0.051815)/-8.071392(0.062271)/0.085516(0.003953)
54,1,-8.000000/11.000000/0.000000,20,35,0.725531,19.440266,33.570944,-8.109851(0.093951)/11.020638(0.141406)/-0.115490(0.006172)
50,2,-8.000000/11.000000/0.000000,20,35,0.769129,19.440266,33.570944,-8.109851(0.093951)/11.020638(0.141406)/-0.115490(0.006172)
57,3,-8.000000/11.000000/0.000000,20,35,0.182023,19.440266,33.570944,-8.109851(0.093951)/11.020638(0.141406)/-0.115490(0.006172)
54,1,-7.000000/-1.000000/0.000000,28,27,0.611253,26.678493,26.230347,-7.081976(0.031261)/-1.101651(0.005679)/-0.054602(0.001796)
52,2,-7.000000/-1.000000/0.000000,28,27,0.195421,26.678493,26.230347,-7.081976(0.031261)/-1.101651(0.005679)/-0.054602(0.001796)
57,3,-7.000000/-1.000000/0.000000,28,27,0.145190,26.678493,26.230347,-7.081976(0.031261)/-1.101651(0.005679)/-0.054602(0.001796)
54,1,-7.000000/6.000000/0.000000,21,30,0.525660,20.708888,28.750092,-6.889291(0.023332)/5.920987(0.020852)/0.001945(0.001948)
50,2,-7.000000/6.000000/0.000000,21,30,0.361808,20.708888,28.750092,-6.889291(0.023332)/5.920987(0.020852)/0.001945(0.001948)
57,3,-7.000000/6.000000/0.000000,21,30,0.134504,20.708888,28.750092,-6.889291(0.023332)/5.920987(0.020852)/0.001945(0.001948)
54,1,-7.000000/13.000000/0.000000,19,36,0.645366,18.452868,34.706703,-6.965456(0.126835)/12.840900(0.299950)/0.246475(0.030361)
50,2,-7.000000/13.000000/0.000000,19,36,0.963044,18.452868,34.706703,-6.965456(0.126835)/12.840900(0.299950)/0.246475(0.030361)
57,3,-7.000000/13.000000/0.000000,19,36,0.146095,18.452868,34.706703,-6.965456(0.126835)/12.840900(0.299950)/0.246475(0.030361)
54,1,-7.000000/-12.000000/0.000000,33,36,0.721616,31.592740,34.521480,-7.140190(0.073713)/-12.016637(0.050728)/-0.066362(0.008073)
52,2,-7.000000/-12.000000/0.000000,33,36,1.369109,31.592740,34.521480,-7.140190(0.073713)/-12.016637(0.050728)/-0.066362(0.008073)
57,3,-7.000000/-12.000000/0.000000,33,36,0.128914,31.592740,34.521480,-7.140190(0.073713)/-12.016637(0.050728)/-0.066362(0.008073)
54,1,-7.000000/4.000000/0.000000,23,28,0.515580,22.044368,27.204595,-6.938644(0.019990)/4.019654(0.013853)/0.031251(0.002265)
50,2,-7.000000/4.000000/0.000000,23,28,0.240058,22.044368,27.204595,-6.938644(0.019990)/4.019654(0.013853)/0.031251(0.002265)
57,3,-7.000000/4.000000/0.000000,23,28,0.129963,22.044368,27.204595,-6.938644(0.019990)/4.019654(0.013853)/0.031251(0.002265)
54,1,-7.000000/8.000000/0.000000,20,32,0.540589,19.706325,30.566960,-6.875958(0.024590)/8.009678(0.029568)/0.118170(0.002734)
50,2,-7.000000/8.000000/0.000000,20,32,0.508242,19.706325,30.566960,-6.875958(0.024590)/8.009678(0.029568)/0.118170(0.002734)
57,3,-7.000000/8.000000/0.000000,20,32,0.130752,19.706325,30.566960,-6.875958(0.024590)/8.009678(0.029568)/0.118170(0.002734)
54,1,-7.000000/7.000000/0.000000,21,31,0.543634,20.227197,29.675963,-7.057762(0.026239)/6.987565(0.030671)/0.071346(0.001716)
50,2,-7.000000/7.000000/0.000000,21,31,0.432196,20.227197,29.675963,-7.057762(0.026239)/6.987565(0.030671)/0.071346(0.001716)
57,3,-7.000000/7.000000/0.000000,21,31,0.133741,20.227197,29.675963,-7.057762(0.026239)/6.987565(0.030671)/0.071346(0.001716)
54,1,-7.000000/-10.000000/0.000000,33,35,0.642642,31.244658,33.135782,-7.055610(0.046378)/-10.016766(0.070440)/-0.088910(0.007219)
52,2,-7.000000/-10.000000/0.000000,33,35,0.940251,31.244658,33.135782,-7.055610(0.046378)/-10.016766(0.070440)/-0.088910(0.007219)
57,3,-7.000000/-10.000000/0.000000,33,35,0.128648,31.244658,33.135782,-7.055610(0.046378)/-10.016766(0.070440)/-0.088910(0.007219)
54,1,-7.000000/12.000000/0.000000,19,35,0.622911,18.713939,33.797426,-6.956099(0.070636)/12.024088(0.188589)/0.056763(0.026871)
50,2,-7.000000/12.000000/0.000000,19,35,0.855476,18.713939,33.797426,-6.956099(0.070636)/12.024088(0.188589)/0.056763(0.026871)
57,3,-7.000000/12.000000/0.000000,19,35,0.153674,18.713939,33.797426,-6.956099(0.070636)/12.024088(0.188589)/0.056763(0.026871)
54,1,-7.000000/10.000000/0.000000,20,34,0.577300,19.087731,32.431740,-6.905971(0.018337)/10.108113(0.050539)/0.013390(0.002902)
50,2,-7.000000/10.000000/0.000000,20,34,0.672539,19.087731,32.431740,-6.905971(0.018337)/10.108113(0.050539)/0.013390(0.002902)
57,3,-7.000000/10.000000/0.000000,20,34,0.145474,19.087731,32.431740,-6.905971(0.018337)/10.108113(0.050539)/0.013390(0.002902)
54,1,-6.000000/-4.000000/0.000000,30,28,0.470578,29.293614,26.541299,-6.110356(0.016372)/-3.969165(0.012993)/-0.074186(0.000772)
52,2,-6.000000/-4.000000/0.000000,30,28,0.361728,29.293614,26.541299,-6.110356(0.016372)/-3.969165(0.012993)/-0.074186(0.000772)
57,3,-6.000000/-4.000000/0.000000,30,28,0.119191,29.293614,26.541299,-6.110356(0.016372)/-3.969165(0.012993)/-0.074186(0.000772)
54,1,-6.000000/-3.000000/0.000000,30,26,0.475417,28.527115,25.512644,-6.124426(0.279026)/-2.999764(0.134035)/-0.126363(0.001931)
52,2,-6.000000/-3.000000/0.000000,30,26,0.298476,28.527115,25.512644,-6.124426(0.279026)/-2.999764(0.134035)/-0.126363(0.001931)
57,3,-6.000000/-3.000000/0.000000,30,26,0.125109,28.527115,25.512644,-6.124426(0.279026)/-2.999764(0.134035)/-0.126363(0.001931)
54,1,-7.000000/16.000000/0.000000,18,39,0.744598,18.024070,36.766517,-6.837228(0.194781)/15.858662(0.366796)/0.296105(0.027206)
50,2,-7.000000/16.000000/0.000000,18,39,1.528441,18.024070,36.766517,-6.837228(0.194781)/15.858662(0.366796)/0.296105(0.027206)
57,3,-7.000000/16.000000/0.000000,18,39,0.161095,18.024070,36.766517,-6.837228(0.194781)/15.858662(0.366796)/0.296105(0.027206)
54,1,-6.000000/1.000000/0.000000,25,25,0.444428,24.372947,24.400960,-5.967934(0.014428)/1.101524(0.003272)/-0.029485(0.001833)
50,2,-6.000000/1.000000/0.000000,25,25,0.072180,24.372947,24.400960,-5.967934(0.014428)/1.101524(0.003272)/-0.029485(0.001833)
57,3,-6.000000/1.000000/0.000000,25,25,0.121452,24.372947,24.400960,-5.967934(0.014428)/1.101524(0.003272)/-0.029485(0.001833)
54,1,-6.000000/3.000000/0.000000,23,26,0.444994,22.414547,24.964276,-5.989746(0.018446)/3.069762(0.011337)/-0.014304(0.002628)
50,2,-6.000000/3.000000/0.000000,23,26,0.187841,22.414547,24.964276,-5.989746(0.018446)/3.069762(0.011337)/-0.014304(0.002628)
57,3,-6.000000/3.000000/0.000000,23,26,0.120671,22.414547,24.964276,-5.989746(0.018446)/3.069762(0.011337)/-0.014304(0.002628)
54,1,-6.000000/2.000000/0.000000,24,25,0.444938,23.393781,24.459965,-6.012198(0.021565)/2.081765(0.008154)/-0.036557(0.000559)
50,2,-6.000000/2.000000/0.000000,24,25,0.128888,23.393781,24.459965,-6.012198(0.021565)/2.081765(0.008154)/-0.036557(0.000559)
57,3,-6.000000/2.000000/0.000000,24,25,0.121990,23.393781,24.459965,-6.012198(0.021565)/2.081765(0.008154)/-0.036557(0.000559)
54,1,-7.000000/14.000000/0.000000,19,37,0.673731,18.208267,35.496059,-6.787405(0.129683)/14.125750(0.325762)/0.017893(0.055208)
50,2,-7.000000/14.000000/0.000000,19,37,1.126291,18.208267,35.496059,-6.787405(0.129683)/14.125750(0.325762)/0.017893(0.055208)
57,3,-7.000000/14.000000/0.000000,19,37,0.171634,18.208267,35.496059,-6.787405(0.129683)/14.125750(0.325762)/0.017893(0.055208)
54,1,-6.000000/-1.000000/0.000000,28,25,0.524610,26.853658,24.278505,-6.099749(0.018480)/-1.106589(0.005338)/-0.047785(0.002669)
52,2,-6.000000/-1.000000/0.000000,28,25,0.184949,26.853658,24.278505,-6.099749(0.018480)/-1.106589(0.005338)/-0.047785(0.002669)
57,3,-6.000000/-1.000000/0.000000,28,25,0.131411,26.853658,24.278505,-6.099749(0.018480)/-1.106589(0.005338)/-0.047785(0.002669)
54,1,-7.000000/9.000000/0.000000,20,33,0.568122,19.363513,31.514954,-6.979920(0.040358)/9.152448(0.057250)/-0.054577(0.001455)
50,2,-7.000000/9.000000/0.000000,20,33,0.590096,19.363513,31.514954,-6.979920(0.040358)/9.152448(0.057250)/-0.054577(0.001455)
57,3,-7.000000/9.000000/0.000000,20,33,0.147656,19.363513,31.514954,-6.979920(0.040358)/9.152448(0.057250)/-0.054577(0.001455)
54,1,-6.000000/4.000000/0.000000,22,27,0.448102,21.577435,25.751330,-6.014806(0.012994)/4.069589(0.007875)/-0.016269(0.002431)
50,2,-6.000000/4.000000/0.000000,22,27,0.247572,21.577435,25.751330,-6.014806(0.012994)/4.069589(0.007875)/-0.016269(0.002431)
57,3,-6.000000/4.000000/0.000000,22,27,0.121622,21.577435,25.751330,-6.014806(0.012994)/4.069589(0.007875)/-0.016269(0.002431)
54,1,-7.000000/11.000000/0.000000,19,35,0.601713,18.802325,33.179395,-6.925494(0.070079)/10.962063(0.147280)/-0.027304(0.016471)
50,2,-7.000000/11.000000/0.000000,19,35,0.754721,18.802325,33.179395,-6.925494(0.070079)/10.962063(0.147280)/-0.027304(0.016471)
57,3,-7.000000/11.000000/0.000000,19,35,0.154072,18.802325,33.179395,-6.925494(0.070079)/10.962063(0.147280)/-0.027304(0.016471)
54,1,-6.000000/5.000000/0.000000,22,27,0.447708,20.795165,26.505174,-5.940181(0.025516)/5.031076(0.021931)/0.009593(0.001172)
50,2,-6.000000/5.000000/0.000000,22,27,0.308378,20.795165,26.505174,-5.940181(0.025516)/5.031076(0.021931)/0.009593(0.001172)
57,3,-6.000000/5.000000/0.000000,22,27,0.120175,20.795165,26.505174,-5.940181(0.025516)/5.031076(0.021931)/0.009593(0.001172)
54,1,-6.000000/6.000000/0.000000,21,29,0.454146,20.052335,27.601265,-5.959102(0.021769)/5.987555(0.017905)/0.000871(0.001803)
50,2,-6.000000/6.000000/0.000000,21,29,0.369512,20.052335,27.601265,-5.959102(0.021769)/5.987555(0.017905)/0.000871(0.001803)
57,3,-6.000000/6.000000/0.000000,21,29,0.122136,20.052335,27.601265,-5.959102(0.021769)/5.987555(0.017905)/0.000871(0.001803)
54,1,-6.000000/-14.000000/0.000000,34,38,0.647906,32.462529,35.820279,-5.930126(0.051253)/-13.854725(0.040835)/0.003218(0.001833)
52,2,-6.000000/-14.000000/0.000000,34,38,1.951553,32.462529,35.820279,-5.930126(0.051253)/-13.854725(0.040835)/0.003218(0.001833)
57,3,-6.000000/-14.000000/0.000000,34,38,0.108915,32.462529,35.820279,-5.930126(0.051253)/-13.854725(0.040835)/0.003218(0.001833)
54,1,-6.000000/0.000000/0.000000,27,25,0.522871,25.674233,24.445691,-6.158221(0.019278)/-0.006034(0.000872)/-0.020973(0.001944)
52,2,-6.000000/0.000000/0.000000,27,25,0.103558,25.674233,24.445691,-6.158221(0.019278)/-0.006034(0.000872)/-0.020973(0.001944)
57,3,-6.000000/0.000000/0.000000,27,25,0.132988,25.674233,24.445691,-6.158221(0.019278)/-0.006034(0.000872)/-0.020973(0.001944)
54,1,-6.000000/7.000000/0.000000,20,30,0.452846,19.725355,28.662434,-5.846559(0.026426)/6.971585(0.034536)/0.020060(0.002216)
50,2,-6.000000/7.000000/0.000000,20,30,0.435798,19.725355,28.662434,-5.846559(0.026426)/6.971585(0.034536)/0.020060(0.002216)
57,3,-6.000000/7.000000/0.000000,20,30,0.121180,19.725355,28.662434,-5.846559(0.026426)/6.971585(0.034536)/0.020060(0.002216)
54,1,-6.000000/-13.000000/0.000000,34,37,0.629102,32.318928,35.031542,-6.111364(0.052217)/-13.059800(0.028753)/0.077055(0.002992)
52,2,-6.000000/-13.000000/0.000000,34,37,1.607180,32.318928,35.031542,-6.111364(0.052217)/-13.059800(0.028753)/0.077055(0.002992)
57,3,-6.000000/-13.000000/0.000000,34,37,0.104187,32.318928,35.031542,-6.111364(0.052217)/-13.059800(0.028753)/0.077055(0.002992)
54,1,-6.000000/-11.000000/0.000000,33,35,0.549281,32.013949,33.354591,-5.905231(0.041901)/-11.017300(0.071119)/0.002839(0.003957)
52,2,-6.000000/-11.000000/0.000000,33,35,1.025809,32.013949,33.354591,-5.905231(0.041901)/-11.017300(0.071119)/0.002839(0.003957)
57,3,-6.000000/-11.000000/0.000000,33,35,0.108723,32.013949,33.354591,-5.905231(0.041901)/-11.017300(0.071119)/0.002839(0.003957)
54,1,-6.000000/11.000000/0.000000,19,34,0.498185,18.398791,32.493282,-5.879238(0.052766)/11.020788(0.127963)/0.105024(0.012493)
50,2,-6.000000/11.000000/0.000000,19,34,0.749847,18.398791,32.493282,-5.879238(0.052766)/11.020788(0.127963)/0.105024(0.012493)
57,3,-6.000000/11.000000/0.000000,19,34,0.126426,18.398791,32.493282,-5.879238(0.052766)/11.020788(0.127963)/0.105024(0.012493)
54,1,-6.000000/13.000000/0.000000,18,36,0.560525,18.105801,34.146148,-6.032846(0.100305)/13.194412(0.297360)/0.139782(0.031326)
50,2,-6.000000/13.000000/0.000000,18,36,0.982894,18.105801,34.146148,-6.032846(0.100305)/13.194412(0.297360)/0.139782(0.031326)
57,3,-6.000000/13.000000/0.000000,18,36,0.138518,18.105801,34.146148,-6.032846(0.100305)/13.194412(0.297360)/0.139782(0.031326)
54,1,-6.000000/-7.000000/0.000000,32,31,0.487996,30.870163,29.794124,-5.975425(0.038166)/-7.164078(0.048157)/0.035383(0.002222)
52,2,-6.000000/-7.000000/0.000000,32,31,0.612764,30.870163,29.794124,-5.975425(0.038166)/-7.164078(0.048157)/0.035383(0.002222)
57,3,-6.000000/-7.000000/0.000000,32,31,0.108176,30.870163,29.794124,-5.975425(0.038166)/-7.164078(0.048157)/0.035383(0.002222)
54,1,-6.000000/14.000000/0.000000,18,37,0.577158,17.936383,34.820788,-5.962433(0.120679)/13.780450(0.363497)/0.166862(0.037308)
50,2,-6.000000/14.000000/0.000000,18,37,1.080862,17.936383,34.820788,-5.962433(0.120679)/13.780450(0.363497)/0.166862(0.037308)
57,3,-6.000000/14.000000/0.000000,18,37,0.142050,17.936383,34.820788,-5.962433(0.120679)/13.780450(0.363497)/0.166862(0.037308)
54,1,-6.000000/8.000000/0.000000,20,31,0.477630,19.307747,29.525984,-6.075475(0.031683)/8.032611(0.044061)/0.049543(0.001551)
50,2,-6.000000/8.000000/0.000000,20,31,0.508930,19.307747,29.525984,-6.075475(0.031683)/8.032611(0.044061)/0.049543(0.001551)
57,3,-6.000000/8.000000/0.000000,20,31,0.124044,19.307747,29.525984,-6.075475(0.031683)/8.032611(0.044061)/0.049543(0.001551)
54,1,-6.000000/12.000000/0.000000,19,35,0.525130,18.184020,33.448827,-5.984544(0.061522)/11.958137(0.152089)/0.135403(0.017517)
50,2,-6.000000/12.000000/0.000000,19,35,0.843230,18.184020,33.448827,-5.984544(0.061522)/11.958137(0.152089)/0.135403(0.017517)
57,3,-6.000000/12.000000/0.000000,19,35,0.130200,18.184020,33.448827,-5.984544(0.061522)/11.958137(0.152089)/0.135403(0.017517)
54,1,-6.000000/-10.000000/0.000000,33,34,0.536136,31.678215,32.482906,-5.970625(0.027527)/-10.161400(0.049781)/0.016195(0.004234)
52,2,-6.000000/-10.000000/0.000000,33,34,0.920228,31.678215,32.482906,-5.970625(0.027527)/-10.161400(0.049781)/0.016195(0.004234)
57,3,-6.000000/-10.000000/0.000000,33,34,0.108510,31.678215,32.482906,-5.970625(0.027527)/-10.161400(0.049781)/0.016195(0.004234)
54,1,-6.000000/-9.000000/0.000000,33,33,0.523417,31.479977,31.770459,-6.107836(0.037640)/-8.948071(0.057974)/0.053281(0.003295)
52,2,-6.000000/-9.000000/0.000000,33,33,0.783227,31.479977,31.770459,-6.107836(0.037640)/-8.948071(0.057974)/0.053281(0.003295)
57,3,-6.000000/-9.000000/0.000000,33,33,0.107245,31.479977,31.770459,-6.107836(0.037640)/-8.948071(0.057974)/0.053281(0.003295)
54,1,-6.000000/9.000000/0.000000,20,32,0.475553,18.933369,30.684266,-5.955757(0.028017)/9.004831(0.048214)/0.128012(0.001341)
50,2,-6.000000/9.000000/0.000000,20,32,0.582181,18.933369,30.684266,-5.955757(0.028017)/9.004831(0.048214)/0.128012(0.001341)
57,3,-6.000000/9.000000/0.000000,20,32,0.119316,18.933369,30.684266,-5.955757(0.028017)/9.004831(0.048214)/0.128012(0.001341)
54,1,-6.000000/10.000000/0.000000,19,33,0.498751,18.590120,31.846091,-6.081140(0.034539)/10.124535(0.070228)/0.016350(0.002358)
50,2,-6.000000/10.000000/0.000000,19,33,0.662243,18.590120,31.846091,-6.081140(0.034539)/10.124535(0.070228)/0.016350(0.002358)
57,3,-6.000000/10.000000/0.000000,19,33,0.131190,18.590120,31.846091,-6.081140(0.034539)/10.124535(0.070228)/0.016350(0.002358)
54,1,-5.000000/7.000000/0.000000,20,29,0.392623,18.968049,27.558644,-5.030225(0.029693)/7.055089(0.038815)/0.003611(0.001306)
50,2,-5.000000/7.000000/0.000000,20,29,0.442955,18.968049,27.558644,-5.030225(0.029693)/7.055089(0.038815)/0.003611(0.001306)
57,3,-5.000000/7.000000/0.000000,20,29,0.111462,18.968049,27.558644,-5.030225(0.029693)/7.055089(0.038815)/0.003611(0.001306)
54,1,-5.000000/-6.000000/0.000000,32,29,0.403386,31.108621,27.509887,-5.072547(0.030616)/-5.977286(0.028858)/-0.018825(0.001220)
52,2,-5.000000/-6.000000/0.000000,32,29,0.496035,31.108621,27.509887,-5.072547(0.030616)/-5.977286(0.028858)/-0.018825(0.001220)
57,3,-5.000000/-6.000000/0.000000,32,29,0.102613,31.108621,27.509887,-5.072547(0.030616)/-5.977286(0.028858)/-0.018825(0.001220)
54,1,-6.000000/-2.000000/0.000000,29,26,0.513565,27.809103,24.754793,-5.918544(0.020857)/-1.921997(0.007401)/-0.065376(0.001427)
52,2,-6.000000/-2.000000/0.000000,29,26,0.245851,27.809103,24.754793,-5.918544(0.020857)/-1.921997(0.007401)/-0.065376(0.001427)
57,3,-6.000000/-2.000000/0.000000,29,26,0.128209,27.809103,24.754793,-5.918544(0.020857)/-1.921997(0.007401)/-0.065376(0.001427)
54,1,-5.000000/5.000000/0.000000,21,26,0.387774,20.206193,25.232123,-5.102345(0.016618)/5.045274(0.009854)/-0.059988(0.002569)
50,2,-5.000000/5.000000/0.000000,21,26,0.311633,20.206193,25.232123,-5.102345(0.016618)/5.045274(0.009854)/-0.059988(0.002569)
57,3,-5.000000/5.000000/0.000000,21,26,0.114079,20.206193,25.232123,-5.102345(0.016618)/5.045274(0.009854)/-0.059988(0.002569)
54,1,-5.000000/4.000000/0.000000,22,25,0.377815,21.062213,24.171745,-5.000895(0.024288)/4.064997(0.019049)/0.004057(0.002054)
50,2,-5.000000/4.000000/0.000000,22,25,0.254210,21.062213,24.171745,-5.000895(0.024288)/4.064997(0.019049)/0.004057(0.002054)
57,3,-5.000000/4.000000/0.000000,22,25,0.108062,21.062213,24.171745,-5.000895(0.024288)/4.064997(0.019049)/0.004057(0.002054)
54,1,-6.000000/16.000000/0.000000,18,39,0.633991,17.687936,36.613292,-5.835131(0.070403)/15.799088(0.369481)/0.026025(0.067826)
50,2,-6.000000/16.000000/0.000000,18,39,1.507346,17.687936,36.613292,-5.835131(0.070403)/15.799088(0.369481)/0.026025(0.067826)
57,3,-6.000000/16.000000/0.000000,18,39,0.166952,17.687936,36.613292,-5.835131(0.070403)/15.799088(0.369481)/0.026025(0.067826)
54,1,-5.000000/6.000000/0.000000,20,28,0.388391,19.565236,26.519983,-5.045809(0.032008)/6.036400(0.035689)/-0.022955(0.003271)
50,2,-5.000000/6.000000/0.000000,20,28,0.375915,19.565236,26.519983,-5.045809(0.032008)/6.036400(0.035689)/-0.022955(0.003271)
57,3,-5.000000/6.000000/0.000000,20,28,0.112059,19.565236,26.519983,-5.045809(0.032008)/6.036400(0.035689)/-0.022955(0.003271)
54,1,-6.000000/15.000000/0.000000,18,38,0.600475,17.806228,35.824998,-5.841878(0.154467)/15.001812(0.348705)/-0.006742(0.041924)
50,2,-6.000000/15.000000/0.000000,18,38,1.284909,17.806228,35.824998,-5.841878(0.154467)/15.001812(0.348705)/-0.006742(0.041924)
57,3,-6.000000/15.000000/0.000000,18,38,0.159099,17.806228,35.824998,-5.841878(0.154467)/15.001812(0.348705)/-0.006742(0.041924)
54,1,-5.000000/8.000000/0.000000,19,30,0.391564,18.541328,28.833396,-4.954016(0.033095)/7.952981(0.054699)/0.010053(0.001435)
50,2,-5.000000/8.000000/0.000000,19,30,0.504078,18.541328,28.833396,-4.954016(0.033095)/7.952981(0.054699)/0.010053(0.001435)
57,3,-5.000000/8.000000/0.000000,19,30,0.111280,18.541328,28.833396,-4.954016(0.033095)/7.952981(0.054699)/0.010053(0.001435)
54,1,-5.000000/-4.000000/0.000000,31,26,0.389652,29.900562,25.196603,-5.001993(0.019264)/-3.982450(0.012051)/-0.120369(0.001894)
52,2,-5.000000/-4.000000/0.000000,31,26,0.350224,29.900562,25.196603,-5.001993(0.019264)/-3.982450(0.012051)/-0.120369(0.001894)
57,3,-5.000000/-4.000000/0.000000,31,26,0.110186,29.900562,25.196603,-5.001993(0.019264)/-3.982450(0.012051)/-0.120369(0.001894)
54,1,-5.000000/-15.000000/0.000000,35,38,0.573700,32.848567,36.122938,-5.018725(0.196140)/-14.895475(0.055220)/0.001922(0.006482)
52,2,-5.000000/-15.000000/0.000000,35,38,2.345366,32.848567,36.122938,-5.018725(0.196140)/-14.895475(0.055220)/0.001922(0.006482)
57,3,-5.000000/-15.000000/0.000000,35,38,0.098396,32.848567,36.122938,-5.018725(0.196140)/-14.895475(0.055220)/0.001922(0.006482)
54,1,-5.000000/9.000000/0.000000,19,31,0.403903,18.334101,29.804798,-5.022222(0.025606)/8.986036(0.048069)/0.049943(0.001815)
50,2,-5.000000/9.000000/0.000000,19,31,0.579769,18.334101,29.804798,-5.022222(0.025606)/8.986036(0.048069)/0.049943(0.001815)
57,3,-5.000000/9.000000/0.000000,19,31,0.111579,18.334101,29.804798,-5.022222(0.025606)/8.986036(0.048069)/0.049943(0.001815)
54,1,-6.000000/-8.000000/0.000000,33,32,0.509677,31.203710,30.527988,-6.099348(0.041982)/-7.931080(0.052640)/0.039573(0.003845)
52,2,-6.000000/-8.000000/0.000000,33,32,0.686539,31.203710,30.527988,-6.099348(0.041982)/-7.931080(0.052640)/0.039573(0.003845)
57,3,-6.000000/-8.000000/0.000000,33,32,0.108876,31.203710,30.527988,-6.099348(0.041982)/-7.931080(0.052640)/0.039573(0.003845)
54,1,-5.000000/-16.000000/0.000000,35,39,0.610447,32.881597,36.854365,-4.956104(0.124941)/-16.023325(0.030250)/-0.061881(0.004143)
52,2,-5.000000/-16.000000/0.000000,35,39,2.928588,32.881597,36.854365,-4.956104(0.124941)/-16.023325(0.030250)/-0.061881(0.004143)
57,3,-5.000000/-16.000000/0.000000,35,39,0.102217,32.881597,36.854365,-4.956104(0.124941)/-16.023325(0.030250)/-0.061881(0.004143)
54,1,-5.000000/10.000000/0.000000,19,32,0.415811,18.067387,31.059124,-5.051504(0.026908)/10.058986(0.057985)/0.034704(0.002253)
50,2,-5.000000/10.000000/0.000000,19,32,0.660154,18.067387,31.059124,-5.051504(0.026908)/10.058986(0.057985)/0.034704(0.002253)
57,3,-5.000000/10.000000/0.000000,19,32,0.115227,18.067387,31.059124,-5.051504(0.026908)/10.058986(0.057985)/0.034704(0.002253)
54,1,-5.000000/11.000000/0.000000,18,33,0.434824,17.917428,32.089991,-5.139722(0.028389)/11.011262(0.069630)/0.037445(0.002646)
50,2,-5.000000/11.000000/0.000000,18,33,0.740141,17.917428,32.089991,-5.139722(0.028389)/11.011262(0.069630)/0.037445(0.002646)
57,3,-5.000000/11.000000/0.000000,18,33,0.119117,17.917428,32.089991,-5.139722(0.028389)/11.011262(0.069630)/0.037445(0.002646)
54,1,-5.000000/-10.000000/0.000000,34,33,0.450133,32.264084,32.048012,-5.102480(0.029638)/-10.064449(0.048961)/0.067830(0.002326)
52,2,-5.000000/-10.000000/0.000000,34,33,0.874975,32.264084,32.048012,-5.102480(0.029638)/-10.064449(0.048961)/0.067830(0.002326)
57,3,-5.000000/-10.000000/0.000000,34,33,0.094993,32.264084,32.048012,-5.102480(0.029638)/-10.064449(0.048961)/0.067830(0.002326)
54,1,-5.000000/-13.000000/0.000000,34,36,0.507748,32.793833,34.630995,-4.994892(0.066236)/-13.016312(0.050362)/-0.074285(0.007447)
52,2,-5.000000/-13.000000/0.000000,34,36,1.477195,32.793833,34.630995,-4.994892(0.066236)/-13.016312(0.050362)/-0.074285(0.007447)
57,3,-5.000000/-13.000000/0.000000,34,36,0.105181,32.793833,34.630995,-4.994892(0.066236)/-13.016312(0.050362)/-0.074285(0.007447)
54,1,-5.000000/13.000000/0.000000,18,36,0.463659,17.611506,34.033427,-5.081260(0.047816)/13.038237(0.199512)/0.019642(0.028790)
50,2,-5.000000/13.000000/0.000000,18,36,0.938654,17.611506,34.033427,-5.081260(0.047816)/13.038237(0.199512)/0.019642(0.028790)
57,3,-5.000000/13.000000/0.000000,18,36,0.128608,17.611506,34.033427,-5.081260(0.047816)/13.038237(0.199512)/0.019642(0.028790)
54,1,-5.000000/-14.000000/0.000000,35,37,0.520852,32.796538,35.344103,-4.875291(0.080818)/-13.903163(0.035744)/-0.015825(0.004100)
52,2,-5.000000/-14.000000/0.000000,35,37,1.828325,32.796538,35.344103,-4.875291(0.080818)/-13.903163(0.035744)/-0.015825(0.004100)
57,3,-5.000000/-14.000000/0.000000,35,37,0.099234,32.796538,35.344103,-4.875291(0.080818)/-13.903163(0.035744)/-0.015825(0.004100)
54,1,-5.000000/16.000000/0.000000,18,38,0.549345,17.495062,36.072106,-5.125491(0.146240)/16.177250(0.348052)/0.032563(0.034195)
50,2,-5.000000/16.000000/0.000000,18,38,1.530831,17.495062,36.072106,-5.125491(0.146240)/16.177250(0.348052)/0.032563(0.034195)
57,3,-5.000000/16.000000/0.000000,18,38,0.147022,17.495062,36.072106,-5.125491(0.146240)/16.177250(0.348052)/0.032563(0.034195)
