gap,latency,+-
-0.35,280.75,48.54379466007988
-0.3,293.5,64.31618325562727
-0.25,282.75,25.43759871865716
-0.2,271.625,18.33760772682351
-0.15,238.375,1.597989808656935
-0.11,201.75,0.7071067811865476
-0.07000000000000001,165.75,0.4629100498862757
-0.03,132.25,0.4629100498862757
0,114,0
0.04999999999999999,100.625,0.5175491695067657
0.08999999999999997,91.875,1.457737973711325
0.11,88.625,2.924648941081891
0.15,87,2.138089935299395
0.19,88.125,0.6408699444616557
0.3,88.125,2.16712449375401
