dopamine,latency,+-
0.2,393,14.69693845669907
0.3,254.5,4.035556254807296
0.4,209.625,3.50255009141299
0.5,187.625,1.302470180629319
0.6,176,1.603567451474546
0.7,167.625,1.846811924835414
0.8,161.625,1.187734939165421
0.9,158.125,1.125991626459603
