dopamine,latency,+-
0.2,492,11.23769167959836
0.3,349.75,5.284748946598261
0.4,304.25,3.732100136460895
0.5,280.25,1.832250762625809
0.6,267.375,1.505940617307715
0.7,257.125,1.807721533549109
0.8,251.375,0.7440238091428449
0.9,244.75,1.035098339013531
