dopamine,latency,+-
0.05,179.75,2.251983252919207
0.1,153.125,1.125991626459603
0.15,141,0.9258200997725514
0.2,133.875,0.8345229603962802
0.3,125,0.7559289460184544
0.4,118.5,0.7559289460184544
0.5,114.125,0.3535533905932738
0.6,111.125,0.6408699444616557
0.7,109,0
0.8,107,0
0.9,105.5,0.5345224838248488
