60.487392 -21.760500
14.117970 -20.826390
7.205219 -19.908480
4.084926 -18.898720
2.674236 -17.888830
2.171255 -16.987730
1.734987 -15.946370
1.353618 -14.914040
1.066634 -13.943870
0.956714 -12.924650
0.867866 -11.956410
0.784297 -10.970100
0.705162 -9.984985
0.623242 -8.913977
0.555024 -7.946533
0.487921 -6.953150
0.420172 -5.922096
