Gap,Latency,+-
-250,354.8333333333334,0.9831920802501751
-200,309,1.549193338482967
-150,266.3333333333334,0.816496580927726
-100,225,0
-50,190.8333333333334,0.7527726527090811
0,161.8333333333334,1.471960144387974
50,139,1.632993161855452
100,121.8,1.483239697419133
150,111.1666666666667,1.722401424368508
200,105.3333333333333,1.211060141638997
250,102.1666666666667,0.983192080250175
300,101,2.366431913239846
350,101.5,1.870828693386971
