Gap,Latency,+-
0.1,403.5,0.5477225575051661
0.1,353.5,0.5477225575051661
0.1,304.8333333333334,0.9831920802501751
0.1,257.5,0.8366600265340756
0.1,213.5,0.5477225575051661
0.1,176,0
0.1,149.3333333333334,0.5163977794943223
0.1,128.5,1.048808848170152
0.1,119.6666666666666,0.816496580927726
0.1,114,1.549193338482967
0.1,112.5,1.643167672515498
0.1,111.1666666666667,0.752772652709081
0.1,111.5,1.378404875209022
