Gap,Latency,+-
0.3,296.3333333333334,0.5163977794943223
0.3,258,0
0.3,221.1666666666666,0.408248290463863
0.3,188.8333333333334,0.408248290463863
0.3,161.3333333333334,0.5163977794943223
0.3,139.1666666666666,0.408248290463863
0.3,119.5,0.5477225575051661
0.3,102.3333333333333,0.5163977794943223
0.3,92.33333333333331,0.816496580927726
0.3,87.5,0.8366600265340756
