Gap,Latency,+-
-250,403.5,0.5477225575051661
-200,353.5,0.5477225575051661
-150,304.8333333333334,0.9831920802501751
-100,257.5,0.8366600265340756
-50,213.5,0.5477225575051661
0,176,0
50,149.3333333333334,0.5163977794943223
100,128.5,1.048808848170152
150,119.6666666666666,0.816496580927726
200,114,1.549193338482967
250,112.5,1.643167672515498
300,111.1666666666667,0.752772652709081
350,111.5,1.378404875209022
