Gap,Latency,+-
-250,161.1666666666666,1.329160135825126
-200,161.3333333333334,0.816496580927726
-150,160.8333333333334,0.9831920802501751
-100,161.8333333333334,0.408248290463863
-50,152.3333333333334,0.816496580927726
0,124,0
50,102.1666666666667,0.408248290463863
100,82.83333333333331,0.408248290463863
150,75,0.6324555320336759
200,71.33333333333331,0.5163977794943223
250,69.33333333333331,0.816496580927726
300,68.80000000000001,0.8366600265340756
350,68.66666666666669,0.816496580927726
