Gap,Latency,+-
-250,77.66666666666669,0.5163977794943223
-200,77.83333333333331,0.408248290463863
-150,77.83333333333331,0.408248290463863
-100,77.66666666666669,0.5163977794943223
-50,78,0
0,77.83333333333331,0.408248290463863
50,69,0
100,59.66666666666669,0.5163977794943223
150,55.66666666666669,0.5163977794943223
200,54,0
250,53,0
300,53,0
350,52.66666666666669,0.5163977794943223
