Gap,Latency,+-
0.7,159.3333333333334,4.366539438350085
0.7,160.5,3.674234614174767
0.7,159.8333333333334,3.868677637987775
0.7,159.3333333333334,2.338090388900024
0.7,148.3333333333334,1.211060141638997
0.7,115.8333333333334,0.408248290463863
0.7,91.16666666666669,0.408248290463863
0.7,71.5,0.5477225575051661
0.7,64,0
0.7,61.5,0.5477225575051661
0.7,60.16666666666669,0.752772652709081
0.7,59.5,0.8366600265340756
0.7,59.33333333333331,1.211060141638997
