Gap,Latency,+-
-250,125,0.6324555320336759
-200,125.1666666666666,1.169045194450012
-150,125.5,0.5477225575051661
-100,125.8333333333334,0.7527726527090811
-50,125.1666666666666,0.752772652709081
0,108.1666666666667,0.408248290463863
50,86,0
100,70.83333333333331,0.408248290463863
150,64.16666666666669,0.408248290463863
200,61.33333333333331,0.5163977794943223
250,60.5,0.5477225575051661
300,59.66666666666669,0.5163977794943223
350,60.16666666666669,0.408248290463863
