Gap,Latency,+-
-250,89.16666666666669,0.408248290463863
-200,89.16666666666669,0.408248290463863
-150,89.16666666666669,0.408248290463863
-100,89.16666666666669,0.408248290463863
-50,89.33333333333331,0.5163977794943223
0,88.66666666666669,0.5163977794943223
50,73.33333333333331,0.5163977794943223
100,61,0
150,56.16666666666669,0.408248290463863
200,53.83333333333331,0.408248290463863
250,53.16666666666669,0.752772652709081
300,53,0.6324555320336759
350,52.83333333333331,0.408248290463863
