Gap,Latency,+-
-250,196.4,4.505552130427524
-200,194.8333333333334,2.228601953392904
-150,198.5,4.593473631142341
-100,192.8333333333334,2.639444385977221
-50,156.8,0.4472135954999579
0,127,0
50,104.6666666666667,0.5163977794943223
100,82.33333333333331,0.5163977794943223
150,72.83333333333331,1.169045194450012
200,69.16666666666669,0.983192080250175
250,67.83333333333331,0.408248290463863
300,67.33333333333331,0.816496580927726
350,65.5,1.870828693386971
