Gap,Latency,+-
0.4,348.8333333333334,1.940790217067952
0.4,303.1666666666666,0.7527726527090811
0.4,257.3333333333334,0.5163977794943223
0.4,212.1666666666666,0.408248290463863
0.4,171.8333333333334,0.408248290463863
0.4,142.8333333333334,0.7527726527090811
0.4,120,0.8944271909999159
0.4,98.33333333333331,1.505545305418162
0.4,87.16666666666669,0.983192080250175
0.4,2.833333333333314,194.9004019150978
0.4,79.16666666666669,0.752772652709081
0.4,78.83333333333331,1.471960144387974
