Gap,Latency,+-
-250,123.1666666666666,1.169045194450012
-200,123,0.8944271909999159
-150,122.5,1.378404875209022
-100,123,0.6324555320336759
-50,122.1666666666666,1.169045194450012
0,113.3333333333334,0.816496580927726
50,95,0.6324555320336759
100,78.5,0.5477225575051661
150,71.16666666666669,0.752772652709081
200,69,0.6324555320336759
250,67.5,0.8366600265340756
300,67,0
350,66.33333333333331,0.816496580927726
