Gap,Latency,+-
0.3,266.3333333333334,62.38162122505848
0.3,251,0
0.3,210.3333333333334,0.5163977794943223
0.3,171,0
0.3,137,0
0.3,113,0
0.3,92.66666666666669,0.5163977794943223
0.3,78.33333333333331,0.5163977794943223
0.3,70.5,0.8366600265340756
0.3,67.5,0.5477225575051661
