Gap,Latency,+-
-250,375.3333333333334,0.5163977794943223
-200,325.6666666666666,0.5163977794943223
-150,275.5,0.5477225575051661
-100,226.6666666666666,0.5163977794943223
-50,179.5,0.5477225575051661
0,139.6666666666666,0.5163977794943223
50,112.5,0.5477225575051661
100,97,0.6324555320336759
150,89.5,0.5477225575051661
200,86.16666666666669,0.752772652709081
250,85.16666666666669,0.408248290463863
300,84.5,0.8366600265340756
