Gap,Latency,+-
-250,121.1666666666666,0.9831920802501751
-200,121,0.8944271909999159
-150,121.3333333333334,0.5163977794943223
-100,120.6666666666666,1.505545305418162
-50,120.1666666666666,1.169045194450012
0,109.1666666666667,0.408248290463863
50,86.80000000000001,0.8366600265340756
100,70.66666666666669,0.5163977794943223
150,64,0
200,60.66666666666669,0.5163977794943223
250,60.33333333333331,0.5163977794943223
300,59.5,0.8366600265340756
350,59.16666666666669,0.752772652709081
