Gap,Latency,+-
-250,222.1666666666666,3.188521078284832
-200,221.6666666666666,2.065591117977289
-150,222,2.607680962081059
-100,208.1666666666666,2.13697605664328
-50,178.8333333333334,0.9831920802501751
0,155.1666666666666,1.329160135825126
50,134.6666666666666,0.5163977794943222
100,118,1.549193338482967
150,108.6,4.03732584763727
200,104.5,1.378404875209022
250,102.1666666666667,3.656045222185671
300,102.1666666666667,0.983192080250175
350,101.6666666666667,1.032795558988644
