Gap,Latency,+-
-250,159.3333333333334,4.366539438350085
-200,160.5,3.674234614174767
-150,159.8333333333334,3.868677637987775
-100,159.3333333333334,2.338090388900024
-50,148.3333333333334,1.211060141638997
0,115.8333333333334,0.408248290463863
50,91.16666666666669,0.408248290463863
100,71.5,0.5477225575051661
150,64,0
200,61.5,0.5477225575051661
250,60.16666666666669,0.752772652709081
300,59.5,0.8366600265340756
350,59.33333333333331,1.211060141638997
