Gap,Latency,+-
-250,367,0.6324555320336759
-200,317,0
-150,268,0.6324555320336759
-100,220,0.8944271909999159
-50,177.6666666666666,0.5163977794943223
0,146.6666666666666,0.5163977794943223
50,124.5,0.5477225575051661
100,109.1666666666667,0.408248290463863
150,102,0
250,97.16666666666669,0.752772652709081
300,96.66666666666669,1.032795558988644
350,97.83333333333331,0.752772652709081
