Gap,Latency,+-
-250,161.2,1.095445115010332
-200,161.1666666666666,2.48327740429189
-150,162.3333333333334,2.658320271650251
-100,161.8333333333334,1.169045194450012
-50,156,1.673320053068151
0,135.1666666666666,0.9831920802501751
50,117.5,1.048808848170152
100,99.5,1.048808848170152
150,88.66666666666669,1.366260102127946
200,85.66666666666669,0.816496580927726
250,82.33333333333331,1.211060141638997
300,83.33333333333331,1.032795558988644
350,82.16666666666669,0.983192080250175
