Gap,Latency,+-
-250,99.16666666666669,0.408248290463863
-200,99.16666666666669,0.752772652709081
-150,99.66666666666669,0.5163977794943223
-100,98.66666666666669,0.5163977794943223
-50,99.16666666666669,0.408248290463863
0,97,0
50,81.16666666666669,0.752772652709081
100,69.33333333333331,0.816496580927726
150,63.83333333333331,0.408248290463863
200,61.66666666666669,0.5163977794943223
250,59.83333333333331,0.408248290463863
300,60,0
350,59.83333333333331,0.408248290463863
