Gap,Latency,+-
-250,383.6666666666666,0.5163977794943222
-200,333.8333333333334,0.752772652709081
-150,284.1666666666666,0.408248290463863
-100,235,0.6324555320336759
-50,187.3333333333334,0.5163977794943223
0,146.1666666666666,0.408248290463863
50,116.5,0.5477225575051661
100,98.5,0.5477225575051661
150,90.5,0.5477225575051661
200,86.19999999999999,0.447213595499958
250,85,0.6324555320336759
300,84.33333333333331,0.816496580927726
350,84.33333333333331,0.5163977794943223
