Gap,Latency,+-
0.7,105.6666666666667,0.816496580927726
0.7,105.1666666666667,0.983192080250175
0.7,104.8333333333333,0.752772652709081
0.7,105.6666666666667,1.032795558988644
0.7,106,0.8944271909999159
0.7,99.66666666666669,0.5163977794943223
0.7,77,0
0.7,62,0
0.7,56.83333333333331,0.408248290463863
0.7,54.33333333333331,0.5163977794943223
0.7,53,0.6324555320336759
0.7,53,0
0.7,52.83333333333331,0.408248290463863
