Gap,Latency,+-
-250,361.8333333333334,0.752772652709081
-200,312.5,0.5477225575051661
-150,263,0.8944271909999159
-100,214.3333333333334,0.5163977794943222
-50,167.3333333333334,0.5163977794943223
0,130.1666666666666,0.752772652709081
50,107.3333333333333,0.5163977794943223
100,94.83333333333331,0.408248290463863
150,88.33333333333331,0.816496580927726
200,86,0
250,84.83333333333331,0.752772652709081
300,84.16666666666669,1.169045194450012
350,84.33333333333331,0.5163977794943223
