Gap,Latency,+-
-250,436.3333333333334,1.211060141638997
-200,386.8333333333334,1.471960144387975
-150,338,1.673320053068151
-100,289,0.8944271909999159
-50,243.3333333333334,1.96638416050035
0,204.1666666666666,1.329160135825126
50,177.6666666666666,2.422120283277993
100,158,2
150,149.3333333333334,2.065591117977289
200,145.6666666666666,2.065591117977289
250,143.3333333333334,2.160246899469286
300,143,2.607680962081059
350,144.5,2.428991560298224
