Gap,Latency,+-
-250,99.33333333333331,0.5163977794943223
-200,99.5,1.048808848170152
-150,99.66666666666669,0.5163977794943223
-100,99.66666666666669,0.5163977794943223
-50,99.5,0.5477225575051661
0,97.83333333333331,0.752772652709081
50,80.83333333333331,0.408248290463863
100,68.5,0.5477225575051661
150,63.33333333333331,0.5163977794943223
200,61,0.6324555320336759
250,59.83333333333331,0.408248290463863
300,59.33333333333331,0.816496580927726
350,59.5,0.5477225575051661
