Gap,Latency,+-
0.4,167,2.529822128134704
0.4,164.5,1.048808848170152
0.4,166.3333333333334,2.875181153713043
0.4,165,1.632993161855452
0.4,151,0
0.4,115.3333333333334,0.5163977794943222
0.4,89.83333333333331,0.408248290463863
0.4,72,0
0.4,65,0
0.4,61.66666666666669,0.5163977794943223
0.4,60.5,0.5477225575051661
0.4,59.66666666666669,0.8164965809277259
0.4,60,0.6324555320336759
