Gap,Latency,+-
-250,129.1666666666666,0.752772652709081
-200,129.8333333333334,0.7527726527090811
-150,129.6666666666666,1.366260102127946
-100,129.8333333333334,1.169045194450012
-50,129.6,0.8944271909999159
0,115.8333333333334,0.408248290463863
50,96.5,0.5477225575051661
100,80.5,0.8366600265340756
150,73.5,0.5477225575051661
200,71,0.6324555320336759
250,69.5,0.8366600265340756
300,69.66666666666669,0.5163977794943222
350,69,0.8944271909999159
