/var/spool/sge/node176/job_scripts/1760505 - Theta X range: -12 to 12; Theta Y range:  -12 to 12
explicitDataBinaryFileN.bin: L:50 R:52 U:53 D:54 Z+:58 Z-:57
Thu Sep 24 13:54:02 BST 2015
Cols: weights file, axis, target angles (x/y/z), peakposn1, peakposn2, bestweight, meanpeakposn1, meanpeakposn2, eyeposAvg(SD) (x/y/z).
54,1,-7.000000/-6.000000/0.000000,31,31,0.542842,30.024955,29.760946,-6.988810(0.023371)/-5.972521(0.020491)/-0.127053(0.002424)
52,2,-7.000000/-6.000000/0.000000,31,31,0.513391,30.024955,29.760946,-6.988810(0.023371)/-5.972521(0.020491)/-0.127053(0.002424)
57,3,-7.000000/-6.000000/0.000000,31,31,0.131364,30.024955,29.760946,-6.988810(0.023371)/-5.972521(0.020491)/-0.127053(0.002424)
54,1,-7.000000/-10.000000/0.000000,33,35,0.610903,31.277834,33.138160,-7.011590(0.053573)/-10.002292(0.083768)/-0.052306(0.009086)
52,2,-7.000000/-10.000000/0.000000,33,35,0.887436,31.277834,33.138160,-7.011590(0.053573)/-10.002292(0.083768)/-0.052306(0.009086)
57,3,-7.000000/-10.000000/0.000000,33,35,0.128784,31.277834,33.138160,-7.011590(0.053573)/-10.002292(0.083768)/-0.052306(0.009086)
54,1,-8.000000/3.000000/0.000000,24,29,0.573265,23.021109,28.076849,-7.892186(0.020298)/2.983084(0.007656)/0.009946(0.002074)
50,2,-8.000000/3.000000/0.000000,24,29,0.168313,23.021109,28.076849,-7.892186(0.020298)/2.983084(0.007656)/0.009946(0.002074)
57,3,-8.000000/3.000000/0.000000,24,29,0.139397,23.021109,28.076849,-7.892186(0.020298)/2.983084(0.007656)/0.009946(0.002074)
54,1,-8.000000/4.000000/0.000000,23,30,0.580045,22.293279,28.662158,-7.928564(0.035196)/3.950100(0.017380)/-0.004110(0.002703)
50,2,-8.000000/4.000000/0.000000,23,30,0.225892,22.293279,28.662158,-7.928564(0.035196)/3.950100(0.017380)/-0.004110(0.002703)
57,3,-8.000000/4.000000/0.000000,23,30,0.141228,22.293279,28.662158,-7.928564(0.035196)/3.950100(0.017380)/-0.004110(0.002703)
54,1,-7.000000/-8.000000/0.000000,32,33,0.578302,30.778946,31.518319,-7.048439(0.039633)/-8.060783(0.042951)/-0.052772(0.002960)
52,2,-7.000000/-8.000000/0.000000,32,33,0.696576,30.778946,31.518319,-7.048439(0.039633)/-8.060783(0.042951)/-0.052772(0.002960)
57,3,-7.000000/-8.000000/0.000000,32,33,0.128123,30.778946,31.518319,-7.048439(0.039633)/-8.060783(0.042951)/-0.052772(0.002960)
54,1,-7.000000/4.000000/0.000000,23,28,0.505151,22.099554,27.171046,-6.905165(0.016127)/3.908541(0.008939)/-0.069169(0.002604)
50,2,-7.000000/4.000000/0.000000,23,28,0.228194,22.099554,27.171046,-6.905165(0.016127)/3.908541(0.008939)/-0.069169(0.002604)
57,3,-7.000000/4.000000/0.000000,23,28,0.132927,22.099554,27.171046,-6.905165(0.016127)/3.908541(0.008939)/-0.069169(0.002604)
54,1,-7.000000/5.000000/0.000000,22,29,0.507483,21.398859,28.055272,-6.903809(0.025364)/4.947793(0.020783)/-0.003502(0.001611)
50,2,-7.000000/5.000000/0.000000,22,29,0.291758,21.398859,28.055272,-6.903809(0.025364)/4.947793(0.020783)/-0.003502(0.001611)
57,3,-7.000000/5.000000/0.000000,22,29,0.129084,21.398859,28.055272,-6.903809(0.025364)/4.947793(0.020783)/-0.003502(0.001611)
54,1,-7.000000/-4.000000/0.000000,30,29,0.526772,28.807678,28.048451,-7.030101(0.028374)/-3.992734(0.015199)/-0.053659(0.001905)
52,2,-7.000000/-4.000000/0.000000,30,29,0.365455,28.807678,28.048451,-7.030101(0.028374)/-3.992734(0.015199)/-0.053659(0.001905)
57,3,-7.000000/-4.000000/0.000000,30,29,0.127534,28.807678,28.048451,-7.030101(0.028374)/-3.992734(0.015199)/-0.053659(0.001905)
54,1,-8.000000/5.000000/0.000000,23,30,0.596085,21.780844,29.264348,-8.075085(0.052970)/4.876182(0.037907)/0.037525(0.002746)
50,2,-8.000000/5.000000/0.000000,23,30,0.283419,21.780844,29.264348,-8.075085(0.052970)/4.876182(0.037907)/0.037525(0.002746)
57,3,-8.000000/5.000000/0.000000,23,30,0.141221,21.780844,29.264348,-8.075085(0.052970)/4.876182(0.037907)/0.037525(0.002746)
54,1,-7.000000/-5.000000/0.000000,31,30,0.531614,29.437256,28.551367,-6.978260(0.032069)/-5.039014(0.027343)/-0.066836(0.001399)
52,2,-7.000000/-5.000000/0.000000,31,30,0.440544,29.437256,28.551367,-6.978260(0.032069)/-5.039014(0.027343)/-0.066836(0.001399)
57,3,-7.000000/-5.000000/0.000000,31,30,0.127240,29.437256,28.551367,-6.978260(0.032069)/-5.039014(0.027343)/-0.066836(0.001399)
54,1,-8.000000/0.000000/0.000000,26,29,0.577912,25.434865,28.042979,-7.864897(0.045762)/0.098516(0.001143)/0.044836(0.004100)
52,2,-8.000000/0.000000/0.000000,26,29,0.103991,25.434865,28.042979,-7.864897(0.045762)/0.098516(0.001143)/0.044836(0.004100)
57,3,-8.000000/0.000000/0.000000,26,29,0.136918,25.434865,28.042979,-7.864897(0.045762)/0.098516(0.001143)/0.044836(0.004100)
54,1,-7.000000/6.000000/0.000000,21,30,0.518626,20.674883,28.884783,-6.986937(0.012432)/5.940470(0.011162)/0.003216(0.001889)
50,2,-7.000000/6.000000/0.000000,21,30,0.353684,20.674883,28.884783,-6.986937(0.012432)/5.940470(0.011162)/0.003216(0.001889)
57,3,-7.000000/6.000000/0.000000,21,30,0.130455,20.674883,28.884783,-6.986937(0.012432)/5.940470(0.011162)/0.003216(0.001889)
54,1,-8.000000/6.000000/0.000000,22,31,0.593225,21.156793,29.940089,-7.942215(0.041997)/6.006586(0.031551)/0.081032(0.001261)
50,2,-8.000000/6.000000/0.000000,22,31,0.357223,21.156793,29.940089,-7.942215(0.041997)/6.006586(0.031551)/0.081032(0.001261)
57,3,-8.000000/6.000000/0.000000,22,31,0.138166,21.156793,29.940089,-7.942215(0.041997)/6.006586(0.031551)/0.081032(0.001261)
54,1,-7.000000/8.000000/0.000000,20,32,0.535367,19.764941,30.495261,-6.974353(0.032617)/7.927719(0.039701)/0.010883(0.001209)
50,2,-7.000000/8.000000/0.000000,20,32,0.486624,19.764941,30.495261,-6.974353(0.032617)/7.927719(0.039701)/0.010883(0.001209)
57,3,-7.000000/8.000000/0.000000,20,32,0.132717,19.764941,30.495261,-6.974353(0.032617)/7.927719(0.039701)/0.010883(0.001209)
54,1,-7.000000/-7.000000/0.000000,32,32,0.553154,30.403361,30.467039,-6.939025(0.018505)/-6.938398(0.018460)/-0.098563(0.002113)
52,2,-7.000000/-7.000000/0.000000,32,32,0.594338,30.403361,30.467039,-6.939025(0.018505)/-6.938398(0.018460)/-0.098563(0.002113)
57,3,-7.000000/-7.000000/0.000000,32,32,0.129442,30.403361,30.467039,-6.939025(0.018505)/-6.938398(0.018460)/-0.098563(0.002113)
54,1,-8.000000/8.000000/0.000000,21,33,0.616583,20.264402,31.546277,-7.949955(0.045093)/8.073193(0.042558)/0.129846(0.003726)
50,2,-8.000000/8.000000/0.000000,21,33,0.501463,20.264402,31.546277,-7.949955(0.045093)/8.073193(0.042558)/0.129846(0.003726)
57,3,-8.000000/8.000000/0.000000,21,33,0.138574,20.264402,31.546277,-7.949955(0.045093)/8.073193(0.042558)/0.129846(0.003726)
54,1,-6.000000/6.000000/0.000000,21,29,0.443200,20.171045,27.460910,-5.958300(0.034232)/5.935358(0.033460)/-0.005291(0.001642)
50,2,-6.000000/6.000000/0.000000,21,29,0.357945,20.171045,27.460910,-5.958300(0.034232)/5.935358(0.033460)/-0.005291(0.001642)
57,3,-6.000000/6.000000/0.000000,21,29,0.118300,20.171045,27.460910,-5.958300(0.034232)/5.935358(0.033460)/-0.005291(0.001642)
54,1,-6.000000/-8.000000/0.000000,32,32,0.489767,31.223343,30.678553,-6.051605(0.026613)/-7.936592(0.040413)/-0.117787(0.005466)
52,2,-6.000000/-8.000000/0.000000,32,32,0.659632,31.223343,30.678553,-6.051605(0.026613)/-7.936592(0.040413)/-0.117787(0.005466)
57,3,-6.000000/-8.000000/0.000000,32,32,0.120388,31.223343,30.678553,-6.051605(0.026613)/-7.936592(0.040413)/-0.117787(0.005466)
54,1,-9.000000/-2.000000/0.000000,28,31,0.689544,27.046218,29.549214,-9.111660(0.047126)/-1.973141(0.011357)/0.064836(0.003833)
52,2,-9.000000/-2.000000/0.000000,28,31,0.255047,27.046218,29.549214,-9.111660(0.047126)/-1.973141(0.011357)/0.064836(0.003833)
57,3,-9.000000/-2.000000/0.000000,28,31,0.148234,27.046218,29.549214,-9.111660(0.047126)/-1.973141(0.011357)/0.064836(0.003833)
54,1,-7.000000/10.000000/0.000000,20,34,0.560828,19.141755,32.361127,-6.938345(0.037803)/9.940660(0.062175)/0.114857(0.004010)
50,2,-7.000000/10.000000/0.000000,20,34,0.645485,19.141755,32.361127,-6.938345(0.037803)/9.940660(0.062175)/0.114857(0.004010)
57,3,-7.000000/10.000000/0.000000,20,34,0.130303,19.141755,32.361127,-6.938345(0.037803)/9.940660(0.062175)/0.114857(0.004010)
54,1,-7.000000/9.000000/0.000000,20,33,0.548464,19.375617,31.398276,-6.950685(0.029216)/8.919459(0.037419)/0.029821(0.002012)
50,2,-7.000000/9.000000/0.000000,20,33,0.562797,19.375617,31.398276,-6.950685(0.029216)/8.919459(0.037419)/0.029821(0.002012)
57,3,-7.000000/9.000000/0.000000,20,33,0.133706,19.375617,31.398276,-6.950685(0.029216)/8.919459(0.037419)/0.029821(0.002012)
54,1,-6.000000/-10.000000/0.000000,33,34,0.520871,31.748482,32.495213,-6.045950(0.023422)/-9.947905(0.031834)/-0.014075(0.004203)
52,2,-6.000000/-10.000000/0.000000,33,34,0.857469,31.748482,32.495213,-6.045950(0.023422)/-9.947905(0.031834)/-0.014075(0.004203)
57,3,-6.000000/-10.000000/0.000000,33,34,0.115122,31.748482,32.495213,-6.045950(0.023422)/-9.947905(0.031834)/-0.014075(0.004203)
54,1,-6.000000/-7.000000/0.000000,32,31,0.484235,30.894394,29.621936,-6.087917(0.013652)/-7.006165(0.015319)/-0.139735(0.002385)
52,2,-6.000000/-7.000000/0.000000,32,31,0.583912,30.894394,29.621936,-6.087917(0.013652)/-7.006165(0.015319)/-0.139735(0.002385)
57,3,-6.000000/-7.000000/0.000000,32,31,0.122528,30.894394,29.621936,-6.087917(0.013652)/-7.006165(0.015319)/-0.139735(0.002385)
54,1,-6.000000/8.000000/0.000000,20,31,0.453804,19.317994,29.682411,-5.933505(0.046959)/8.043389(0.065189)/0.034709(0.002524)
50,2,-6.000000/8.000000/0.000000,20,31,0.495588,19.317994,29.682411,-5.933505(0.046959)/8.043389(0.065189)/0.034709(0.002524)
57,3,-6.000000/8.000000/0.000000,20,31,0.117570,19.317994,29.682411,-5.933505(0.046959)/8.043389(0.065189)/0.034709(0.002524)
54,1,-7.000000/7.000000/0.000000,21,31,0.521764,20.151006,29.535772,-6.918303(0.026623)/7.024929(0.033991)/-0.017708(0.002181)
50,2,-7.000000/7.000000/0.000000,21,31,0.423586,20.151006,29.535772,-6.918303(0.026623)/7.024929(0.033991)/-0.017708(0.002181)
57,3,-7.000000/7.000000/0.000000,21,31,0.132217,20.151006,29.535772,-6.918303(0.026623)/7.024929(0.033991)/-0.017708(0.002181)
54,1,-6.000000/-6.000000/0.000000,32,30,0.460578,30.418867,28.611818,-5.997924(0.027998)/-6.012715(0.027132)/0.037939(0.002136)
52,2,-6.000000/-6.000000/0.000000,32,30,0.496704,30.418867,28.611818,-5.997924(0.027998)/-6.012715(0.027132)/0.037939(0.002136)
57,3,-6.000000/-6.000000/0.000000,32,30,0.108934,30.418867,28.611818,-5.997924(0.027998)/-6.012715(0.027132)/0.037939(0.002136)
54,1,-5.000000/-11.000000/0.000000,34,35,0.448881,32.314848,32.947674,-5.028119(0.056423)/-10.937313(0.100605)/0.003054(0.008430)
52,2,-5.000000/-11.000000/0.000000,34,35,0.941845,32.314848,32.947674,-5.028119(0.056423)/-10.937313(0.100605)/0.003054(0.008430)
57,3,-5.000000/-11.000000/0.000000,34,35,0.103768,32.314848,32.947674,-5.028119(0.056423)/-10.937313(0.100605)/0.003054(0.008430)
54,1,-5.000000/7.000000/0.000000,20,29,0.383120,18.989975,27.667508,-5.036540(0.015581)/7.156674(0.023165)/-0.012240(0.002037)
50,2,-5.000000/7.000000/0.000000,20,29,0.437748,18.989975,27.667508,-5.036540(0.015581)/7.156674(0.023165)/-0.012240(0.002037)
57,3,-5.000000/7.000000/0.000000,20,29,0.108570,18.989975,27.667508,-5.036540(0.015581)/7.156674(0.023165)/-0.012240(0.002037)
54,1,-5.000000/8.000000/0.000000,19,30,0.389407,18.536238,28.815251,-5.032359(0.021893)/8.113626(0.036091)/-0.042431(0.001418)
50,2,-5.000000/8.000000/0.000000,19,30,0.500036,18.536238,28.815251,-5.032359(0.021893)/8.113626(0.036091)/-0.042431(0.001418)
57,3,-5.000000/8.000000/0.000000,19,30,0.111389,18.536238,28.815251,-5.032359(0.021893)/8.113626(0.036091)/-0.042431(0.001418)
54,1,-5.000000/10.000000/0.000000,19,32,0.388405,18.001104,31.022648,-4.888970(0.030615)/10.054971(0.071911)/0.049150(0.002284)
50,2,-5.000000/10.000000/0.000000,19,32,0.635420,18.001104,31.022648,-4.888970(0.030615)/10.054971(0.071911)/0.049150(0.002284)
57,3,-5.000000/10.000000/0.000000,19,32,0.105797,18.001104,31.022648,-4.888970(0.030615)/10.054971(0.071911)/0.049150(0.002284)
54,1,-5.000000/-10.000000/0.000000,34,33,0.429336,32.190655,32.091420,-5.041584(0.025715)/-9.958966(0.046115)/0.000841(0.002725)
52,2,-5.000000/-10.000000/0.000000,34,33,0.825305,32.190655,32.091420,-5.041584(0.025715)/-9.958966(0.046115)/0.000841(0.002725)
57,3,-5.000000/-10.000000/0.000000,34,33,0.101836,32.190655,32.091420,-5.041584(0.025715)/-9.958966(0.046115)/0.000841(0.002725)
54,1,-6.000000/-9.000000/0.000000,33,33,0.497938,31.547011,31.793338,-6.019896(0.035445)/-8.967180(0.058397)/-0.032401(0.002430)
52,2,-6.000000/-9.000000/0.000000,33,33,0.749768,31.547011,31.793338,-6.019896(0.035445)/-8.967180(0.058397)/-0.032401(0.002430)
57,3,-6.000000/-9.000000/0.000000,33,33,0.114394,31.547011,31.793338,-6.019896(0.035445)/-8.967180(0.058397)/-0.032401(0.002430)
54,1,-5.000000/-9.000000/0.000000,33,32,0.415573,32.154861,31.018825,-5.048934(0.016918)/-8.965193(0.022659)/0.006852(0.002080)
52,2,-5.000000/-9.000000/0.000000,33,32,0.725077,32.154861,31.018825,-5.048934(0.016918)/-8.965193(0.022659)/0.006852(0.002080)
57,3,-5.000000/-9.000000/0.000000,33,32,0.100817,32.154861,31.018825,-5.048934(0.016918)/-8.965193(0.022659)/0.006852(0.002080)
54,1,-5.000000/-8.000000/0.000000,33,31,0.406730,31.860991,29.808536,-5.046819(0.018542)/-7.980270(0.032518)/-0.014647(0.001158)
52,2,-5.000000/-8.000000/0.000000,33,31,0.640692,31.860991,29.808536,-5.046819(0.018542)/-7.980270(0.032518)/-0.014647(0.001158)
57,3,-5.000000/-8.000000/0.000000,33,31,0.102232,31.860991,29.808536,-5.046819(0.018542)/-7.980270(0.032518)/-0.014647(0.001158)
54,1,-5.000000/-7.000000/0.000000,33,30,0.403249,31.593247,28.744719,-5.094651(0.019127)/-6.980785(0.023174)/-0.083320(0.002212)
52,2,-5.000000/-7.000000/0.000000,33,30,0.561191,31.593247,28.744719,-5.094651(0.019127)/-6.980785(0.023174)/-0.083320(0.002212)
57,3,-5.000000/-7.000000/0.000000,33,30,0.107351,31.593247,28.744719,-5.094651(0.019127)/-6.980785(0.023174)/-0.083320(0.002212)
54,1,-6.000000/7.000000/0.000000,20,30,0.442135,19.648435,28.748138,-5.910665(0.025130)/7.027698(0.036039)/0.121345(0.001829)
50,2,-6.000000/7.000000/0.000000,20,30,0.429126,19.648435,28.748138,-5.910665(0.025130)/7.027698(0.036039)/0.121345(0.001829)
57,3,-6.000000/7.000000/0.000000,20,30,0.110428,19.648435,28.748138,-5.910665(0.025130)/7.027698(0.036039)/0.121345(0.001829)
54,1,-4.000000/8.000000/0.000000,19,29,0.318965,17.921296,27.969638,-4.068986(0.017440)/8.076105(0.031066)/-0.026431(0.001818)
50,2,-4.000000/8.000000/0.000000,19,29,0.499637,17.921296,27.969638,-4.068986(0.017440)/8.076105(0.031066)/-0.026431(0.001818)
57,3,-4.000000/8.000000/0.000000,19,29,0.098590,17.921296,27.969638,-4.068986(0.017440)/8.076105(0.031066)/-0.026431(0.001818)
54,1,-6.000000/9.000000/0.000000,20,32,0.463479,18.829227,30.621917,-6.000125(0.021455)/8.963122(0.034695)/0.071085(0.003208)
50,2,-6.000000/9.000000/0.000000,20,32,0.557917,18.829227,30.621917,-6.000125(0.021455)/8.963122(0.034695)/0.071085(0.003208)
57,3,-6.000000/9.000000/0.000000,20,32,0.116874,18.829227,30.621917,-6.000125(0.021455)/8.963122(0.034695)/0.071085(0.003208)
54,1,-5.000000/11.000000/0.000000,18,33,0.409808,17.846681,32.021902,-5.032575(0.033885)/11.005563(0.102344)/0.074122(0.002928)
50,2,-5.000000/11.000000/0.000000,18,33,0.713738,17.846681,32.021902,-5.032575(0.033885)/11.005563(0.102344)/0.074122(0.002928)
57,3,-5.000000/11.000000/0.000000,18,33,0.108026,17.846681,32.021902,-5.032575(0.033885)/11.005563(0.102344)/0.074122(0.002928)
54,1,-4.000000/10.000000/0.000000,18,32,0.329579,17.340571,30.545113,-4.070281(0.015157)/10.051789(0.041024)/0.009161(0.002181)
50,2,-4.000000/10.000000/0.000000,18,32,0.637548,17.340571,30.545113,-4.070281(0.015157)/10.051789(0.041024)/0.009161(0.002181)
57,3,-4.000000/10.000000/0.000000,18,32,0.098319,17.340571,30.545113,-4.070281(0.015157)/10.051789(0.041024)/0.009161(0.002181)
54,1,-4.000000/9.000000/0.000000,18,31,0.318997,17.621972,29.399547,-4.004990(0.020431)/9.048730(0.052640)/-0.002731(0.001291)
50,2,-4.000000/9.000000/0.000000,18,31,0.566026,17.621972,29.399547,-4.004990(0.020431)/9.048730(0.052640)/-0.002731(0.001291)
57,3,-4.000000/9.000000/0.000000,18,31,0.097239,17.621972,29.399547,-4.004990(0.020431)/9.048730(0.052640)/-0.002731(0.001291)
54,1,-6.000000/10.000000/0.000000,19,33,0.471699,18.566150,31.761259,-5.907804(0.033651)/10.094262(0.072408)/0.033023(0.004244)
50,2,-6.000000/10.000000/0.000000,19,33,0.643970,18.566150,31.761259,-5.907804(0.033651)/10.094262(0.072408)/0.033023(0.004244)
57,3,-6.000000/10.000000/0.000000,19,33,0.120738,18.566150,31.761259,-5.907804(0.033651)/10.094262(0.072408)/0.033023(0.004244)
54,1,-4.000000/7.000000/0.000000,19,27,0.317411,18.346965,26.577455,-4.069303(0.012302)/7.005076(0.023823)/-0.114186(0.003428)
50,2,-4.000000/7.000000/0.000000,19,27,0.429532,18.346965,26.577455,-4.069303(0.012302)/7.005076(0.023823)/-0.114186(0.003428)
57,3,-4.000000/7.000000/0.000000,19,27,0.103585,18.346965,26.577455,-4.069303(0.012302)/7.005076(0.023823)/-0.114186(0.003428)
54,1,-4.000000/11.000000/0.000000,18,33,0.326109,17.235761,31.636480,-3.992504(0.024540)/10.878200(0.067301)/0.108120(0.002226)
50,2,-4.000000/11.000000/0.000000,18,33,0.699823,17.235761,31.636480,-3.992504(0.024540)/10.878200(0.067301)/0.108120(0.002226)
57,3,-4.000000/11.000000/0.000000,18,33,0.091697,17.235761,31.636480,-3.992504(0.024540)/10.878200(0.067301)/0.108120(0.002226)
54,1,-3.000000/11.000000/0.000000,17,32,0.257908,16.571633,31.090082,-2.996088(0.016239)/10.983963(0.052551)/-0.064070(0.001722)
50,2,-3.000000/11.000000/0.000000,17,32,0.703707,16.571633,31.090082,-2.996088(0.016239)/10.983963(0.052551)/-0.064070(0.001722)
57,3,-3.000000/11.000000/0.000000,17,32,0.090527,16.571633,31.090082,-2.996088(0.016239)/10.983963(0.052551)/-0.064070(0.001722)
54,1,-4.000000/-8.000000/0.000000,34,31,0.323711,32.596388,29.374014,-3.971125(0.022638)/-8.024638(0.054673)/0.025074(0.002603)
52,2,-4.000000/-8.000000/0.000000,34,31,0.623752,32.596388,29.374014,-3.971125(0.022638)/-8.024638(0.054673)/0.025074(0.002603)
57,3,-4.000000/-8.000000/0.000000,34,31,0.088097,32.596388,29.374014,-3.971125(0.022638)/-8.024638(0.054673)/0.025074(0.002603)
54,1,-4.000000/-11.000000/0.000000,35,34,0.361035,32.982177,32.662377,-4.034442(0.021142)/-10.975750(0.060498)/-0.154934(0.004800)
52,2,-4.000000/-11.000000/0.000000,35,34,0.913213,32.982177,32.662377,-4.034442(0.021142)/-10.975750(0.060498)/-0.154934(0.004800)
57,3,-4.000000/-11.000000/0.000000,35,34,0.102780,32.982177,32.662377,-4.034442(0.021142)/-10.975750(0.060498)/-0.154934(0.004800)
54,1,-3.000000/9.000000/0.000000,18,30,0.246938,16.961366,28.777955,-2.950360(0.017244)/8.995186(0.048963)/-0.086271(0.001934)
50,2,-3.000000/9.000000/0.000000,18,30,0.563720,16.961366,28.777955,-2.950360(0.017244)/8.995186(0.048963)/-0.086271(0.001934)
57,3,-3.000000/9.000000/0.000000,18,30,0.089889,16.961366,28.777955,-2.950360(0.017244)/8.995186(0.048963)/-0.086271(0.001934)
54,1,-2.000000/11.000000/0.000000,17,32,0.191190,16.186105,30.868807,-2.000629(0.009354)/11.009838(0.047888)/-0.167963(0.002912)
50,2,-2.000000/11.000000/0.000000,17,32,0.708945,16.186105,30.868807,-2.000629(0.009354)/11.009838(0.047888)/-0.167963(0.002912)
57,3,-2.000000/11.000000/0.000000,17,32,0.085354,16.186105,30.868807,-2.000629(0.009354)/11.009838(0.047888)/-0.167963(0.002912)
54,1,-3.000000/-12.000000/0.000000,35,35,0.285678,33.704361,33.406828,-3.039020(0.028231)/-11.893387(0.117497)/-0.010992(0.013013)
52,2,-3.000000/-12.000000/0.000000,35,35,0.984112,33.704361,33.406828,-3.039020(0.028231)/-11.893387(0.117497)/-0.010992(0.013013)
57,3,-3.000000/-12.000000/0.000000,35,35,0.084015,33.704361,33.406828,-3.039020(0.028231)/-11.893387(0.117497)/-0.010992(0.013013)
54,1,-2.000000/-10.000000/0.000000,35,32,0.256485,33.973017,30.742403,-2.495339(1.008296)/-8.478531(3.425977)/-0.371207(0.150007)
52,2,-2.000000/-10.000000/0.000000,35,32,0.753612,33.973017,30.742403,-2.495339(1.008296)/-8.478531(3.425977)/-0.371207(0.150007)
57,3,-2.000000/-10.000000/0.000000,35,32,0.107026,33.973017,30.742403,-2.495339(1.008296)/-8.478531(3.425977)/-0.371207(0.150007)
54,1,-3.000000/12.000000/0.000000,17,34,0.265202,16.480252,32.400328,-3.029915(0.007460)/11.935187(0.027878)/-0.037265(0.002174)
50,2,-3.000000/12.000000/0.000000,17,34,0.778783,16.480252,32.400328,-3.029915(0.007460)/11.935187(0.027878)/-0.037265(0.002174)
57,3,-3.000000/12.000000/0.000000,17,34,0.090248,16.480252,32.400328,-3.029915(0.007460)/11.935187(0.027878)/-0.037265(0.002174)
54,1,-3.000000/-11.000000/0.000000,35,34,0.274051,33.733814,32.363121,-3.042258(0.007332)/-11.093100(0.040140)/-0.082582(0.001340)
52,2,-3.000000/-11.000000/0.000000,35,34,0.878462,33.733814,32.363121,-3.042258(0.007332)/-11.093100(0.040140)/-0.082582(0.001340)
57,3,-3.000000/-11.000000/0.000000,35,34,0.085849,33.733814,32.363121,-3.042258(0.007332)/-11.093100(0.040140)/-0.082582(0.001340)
54,1,-4.000000/-10.000000/0.000000,34,33,0.349561,32.996591,31.592023,-4.081644(0.013649)/-9.994834(0.029247)/-0.056889(0.001823)
52,2,-4.000000/-10.000000/0.000000,34,33,0.803173,32.996591,31.592023,-4.081644(0.013649)/-9.994834(0.029247)/-0.056889(0.001823)
57,3,-4.000000/-10.000000/0.000000,34,33,0.095022,32.996591,31.592023,-4.081644(0.013649)/-9.994834(0.029247)/-0.056889(0.001823)
54,1,-3.000000/10.000000/0.000000,17,31,0.248226,16.868298,29.985909,-2.898551(0.012649)/9.937389(0.058060)/-0.100786(0.002648)
50,2,-3.000000/10.000000/0.000000,17,31,0.629884,16.868298,29.985909,-2.898551(0.012649)/9.937389(0.058060)/-0.100786(0.002648)
57,3,-3.000000/10.000000/0.000000,17,31,0.091041,16.868298,29.985909,-2.898551(0.012649)/9.937389(0.058060)/-0.100786(0.002648)
54,1,-3.000000/8.000000/0.000000,18,29,0.244920,17.244793,27.573182,-2.987734(0.013403)/8.011051(0.035184)/-0.035507(0.001694)
50,2,-3.000000/8.000000/0.000000,18,29,0.499675,17.244793,27.573182,-2.987734(0.013403)/8.011051(0.035184)/-0.035507(0.001694)
57,3,-3.000000/8.000000/0.000000,18,29,0.086416,17.244793,27.573182,-2.987734(0.013403)/8.011051(0.035184)/-0.035507(0.001694)
54,1,-4.000000/-7.000000/0.000000,33,29,0.318471,32.201251,28.047161,-3.986424(0.016332)/-6.963870(0.025166)/0.009272(0.001742)
52,2,-4.000000/-7.000000/0.000000,33,29,0.540132,32.201251,28.047161,-3.986424(0.016332)/-6.963870(0.025166)/0.009272(0.001742)
57,3,-4.000000/-7.000000/0.000000,33,29,0.089307,32.201251,28.047161,-3.986424(0.016332)/-6.963870(0.025166)/0.009272(0.001742)
54,1,-3.000000/-8.000000/0.000000,34,30,0.257279,33.266351,28.845744,-3.049484(0.010320)/-8.103890(0.029497)/-0.058217(0.001157)
52,2,-3.000000/-8.000000/0.000000,34,30,0.614477,33.266351,28.845744,-3.049484(0.010320)/-8.103890(0.029497)/-0.058217(0.001157)
57,3,-3.000000/-8.000000/0.000000,34,30,0.083953,33.266351,28.845744,-3.049484(0.010320)/-8.103890(0.029497)/-0.058217(0.001157)
54,1,-3.000000/-9.000000/0.000000,35,31,0.252742,33.341808,29.950663,-2.930281(0.007733)/-9.132233(0.025439)/0.078171(0.001138)
52,2,-3.000000/-9.000000/0.000000,35,31,0.697871,33.341808,29.950663,-2.930281(0.007733)/-9.132233(0.025439)/0.078171(0.001138)
57,3,-3.000000/-9.000000/0.000000,35,31,0.073946,33.341808,29.950663,-2.930281(0.007733)/-9.132233(0.025439)/0.078171(0.001138)
54,1,-2.000000/8.000000/0.000000,17,28,0.181995,16.189024,26.618856,-2.056462(0.010843)/7.959263(0.025991)/-0.022765(0.000738)
50,2,-2.000000/8.000000/0.000000,17,28,0.499345,16.189024,26.618856,-2.056462(0.010843)/7.959263(0.025991)/-0.022765(0.000738)
57,3,-2.000000/8.000000/0.000000,17,28,0.074747,16.189024,26.618856,-2.056462(0.010843)/7.959263(0.025991)/-0.022765(0.000738)
54,1,-2.000000/-12.000000/0.000000,36,34,0.205557,34.052930,32.870536,-2.061362(0.007383)/-11.942062(0.065763)/-0.037429(0.005869)
52,2,-2.000000/-12.000000/0.000000,36,34,0.960836,34.052930,32.870536,-2.061362(0.007383)/-11.942062(0.065763)/-0.037429(0.005869)
57,3,-2.000000/-12.000000/0.000000,36,34,0.074581,34.052930,32.870536,-2.061362(0.007383)/-11.942062(0.065763)/-0.037429(0.005869)
54,1,-2.000000/-11.000000/0.000000,36,33,0.199982,34.019648,31.983163,-2.064970(0.010879)/-10.988050(0.059812)/-0.043941(0.002454)
52,2,-2.000000/-11.000000/0.000000,36,33,0.858063,34.019648,31.983163,-2.064970(0.010879)/-10.988050(0.059812)/-0.043941(0.002454)
