/var/spool/sge/node119/job_scripts/1304160 - Theta X range: list; Theta Y range: list
explicitDataBinaryFileN.bin: L:50 R:52 U:53 D:54 Z+:58 Z-:57
Mon Sep 14 08:18:38 BST 2015
53,1,15.000000,40,39,2.646118,39.898531,38.293749
52,2,-13.000000,40,39,2.313184,39.898531,38.293749
58,3,0.000000,40,39,0.209535,39.898531,38.293749
53,1,14.000000,11,38,1.539304,10.483177,37.010982
50,2,13.000000,11,38,0.852860,10.483177,37.010982
58,3,0.000000,11,38,0.235084,10.483177,37.010982
53,1,14.000000,12,38,1.585856,10.736821,37.546922
50,2,14.000000,12,38,0.943407,10.736821,37.546922
58,3,0.000000,12,38,0.236482,10.736821,37.546922
54,1,-15.000000,27,36,1.577583,26.126533,35.474653
52,2,-2.000000,27,36,0.351299,26.126533,35.474653
57,3,0.000000,27,36,0.230439,26.126533,35.474653
54,1,-16.000000,27,37,1.869859,25.734887,36.124423
52,2,-1.000000,27,37,0.287502,25.734887,36.124423
57,3,0.000000,27,37,0.252253,25.734887,36.124423
53,1,1.000000,36,31,0.114415,35.837199,30.700594
52,2,-10.000000,36,31,0.732801,35.837199,30.700594
58,3,0.000000,36,31,0.065749,35.837199,30.700594
54,1,-10.000000,31,37,0.890790,30.515915,36.142070
52,2,-12.000000,31,37,1.208250,30.515915,36.142070
57,3,0.000000,31,37,0.148446,30.515915,36.142070
54,1,-22.000000,27,41,4.719254,25.559413,39.585194
52,2,-1.000000,27,41,0.465703,25.559413,39.585194
57,3,0.000000,27,41,0.404876,25.559413,39.585194
54,1,-3.000000,18,33,0.259684,16.456754,32.456328
50,2,12.000000,18,33,0.757370,16.456754,32.456328
57,3,0.000000,18,33,0.089206,16.456754,32.456328
54,1,-4.000000,19,31,0.322579,17.371496,30.625381
50,2,10.000000,19,31,0.614534,17.371496,30.625381
57,3,0.000000,19,31,0.094941,17.371496,30.625381
54,1,-4.000000,33,29,0.313319,32.174386,27.850016
52,2,-7.000000,33,29,0.532038,32.174386,27.850016
57,3,0.000000,33,29,0.086364,32.174386,27.850016
54,1,-4.000000,33,31,0.328741,32.733692,30.401525
52,2,-9.000000,33,31,0.698492,32.733692,30.401525
57,3,0.000000,33,31,0.089083,32.733692,30.401525
54,1,-3.000000,18,36,0.260918,16.557395,35.039725
50,2,15.000000,18,36,0.972301,16.557395,35.039725
57,3,0.000000,18,36,0.080598,16.557395,35.039725
54,1,-3.000000,34,32,0.248557,33.464758,31.123077
52,2,-10.000000,34,32,0.748996,33.464758,31.123077
57,3,0.000000,34,32,0.079463,33.464758,31.123077
54,1,-6.000000,19,38,0.533871,17.623925,37.205255
50,2,17.000000,19,38,1.305206,17.623925,37.205255
57,3,0.000000,19,38,0.131206,17.623925,37.205255
54,1,-4.000000,32,28,0.306889,31.808087,26.621287
52,2,-6.000000,32,28,0.463101,31.808087,26.621287
57,3,0.000000,32,28,0.088130,31.808087,26.621287
