0,4.248354255291589e-18
0.01,4.334176704156863e-18
0.02,4.421732881493562e-18
0.03,4.511057810940114e-18
0.04,4.60218722365925e-18
0.05,4.695157572631196e-18
0.06,4.790006047235098e-18
0.07000000000000001,4.886770588125525e-18
0.08,4.985489902408979e-18
0.09,5.086203479127516e-18
0.1,5.188951605054656e-18
0.11,5.293775380810724e-18
0.12,5.400716737303768e-18
0.13,5.50981845250221e-18
0.14,5.621124168546919e-18
0.15,5.734678409208326e-18
0.16,5.850526597696858e-18
0.17,5.968715074832529e-18
0.18,6.08929111758202e-18
0.19,6.212302957970217e-18
0.2,6.337799802373371e-18
0.21,6.46583185120264e-18
0.22,6.596450318984586e-18
0.23,6.729707454848018e-18
0.24,6.865656563423968e-18
0.25,7.004352026168644e-18
0.26,7.145849323116395e-18
0.27,7.290205055072604e-18
0.28,7.437476966254923e-18
0.29,7.587723967391372e-18
0.3,7.741006159285833e-18
0.31,7.897384856858747e-18
0.32,8.056922613674329e-18
0.33,8.219683246962388e-18
0.34,8.38573186314653e-18
0.35,8.55513488388718e-18
0.36,8.727960072651311e-18
0.37,8.904276561818915e-18
0.38,9.084154880336455e-18
0.39,9.267666981929876e-18
0.4,9.45488627388654e-18
0.41,9.645887646419659e-18
0.42,9.840747502624896e-18
0.43,1.003954378904283e-17
0.44,1.024235602683882e-17
0.45,1.044926534361204e-17
0.46,1.066035450584818e-17
0.47,1.087570795202653e-17
0.48,1.109541182639715e-17
0.49,1.131955401343904e-17
0.5,1.154822417301578e-17
0.51,1.178151377624011e-17
0.52,1.20195161420638e-17
0.53,1.226232647460675e-17
0.54,1.251004190123932e-17
0.55,1.276276151143526e-17
0.5600000000000001,1.30205863964081e-17
0.5700000000000001,1.328361968954974e-17
0.58,1.355196660768438e-17
0.59,1.38257344931575e-17
0.6,1.410503285677347e-17
0.61,1.438997342160165e-17
0.62,1.468067016766745e-17
0.63,1.497723937754509e-17
0.64,1.527979968287305e-17
0.65,1.558847211180742e-17
0.66,1.590338013743569e-17
0.67,1.622464972716683e-17
0.68,1.655240939312027e-17
0.6900000000000001,1.688679024353282e-17
0.7000000000000001,1.722792603520286e-17
0.71,1.757595322699584e-17
0.72,1.793101103442867e-17
0.73,1.829324148535873e-17
0.74,1.866278947679595e-17
0.75,1.903980283286452e-17
0.76,1.942443236393367e-17
0.77,1.981683192694413e-17
0.78,2.021715848695346e-17
0.79,2.062557217992314e-17
0.8,2.104223637677623e-17
0.8100000000000001,2.146731774874677e-17
0.8200000000000001,2.190098633405168e-17
0.8300000000000001,2.234341560590711e-17
0.84,2.279478254192123e-17
0.85,2.32552676948866e-17
0.86,2.372505526500415e-17
0.87,2.420433317356614e-17
0.88,2.469329313812614e-17
0.89,2.519213074918986e-17
0.9,2.570104554845263e-17
0.91,2.622024110862014e-17
0.92,2.674992511483899e-17
0.93,2.729030944777399e-17
0.9400000000000001,2.784161026836395e-17
0.9500000000000001,2.840404810428747e-17
0.96,2.89778479381786e-17
0.97,2.956323929762125e-17
0.98,3.016045634696494e-17
0.99,3.076973798099199e-17
1,3.139132792048028e-17
1.01,3.20254748096934e-17
1.02,3.267243231584219e-17
1.03,3.333245923055579e-17
1.04,3.400581957340009e-17
1.05,3.469278269749095e-17
1.06,3.539362339723718e-17
1.07,3.610862201826382e-17
1.08,3.683806456955222e-17
1.09,3.758224283784945e-17
1.1,3.834145450438508e-17
1.11,3.91160032639484e-17
1.12,3.990619894637122e-17
1.13,4.071235764046208e-17
1.14,4.153480182044807e-17
1.15,4.237386047496669e-17
1.16,4.322986923866793e-17
1.17,4.41031705264706e-17
1.18,4.499411367053364e-17
1.19,4.590305505999474e-17
1.2,4.683035828352839e-17
1.21,4.777639427478891e-17
1.22,4.874154146078608e-17
1.23,4.972618591326379e-17
1.24,5.073072150313109e-17
1.25,5.175555005801865e-17
1.26,5.280108152301264e-17
1.27,5.386773412463926e-17
1.28,5.495593453816215e-17
1.29,5.606611805825547e-17
1.3,5.71987287731307e-17
1.31,5.835421974217466e-17
1.32,5.953305317718254e-17
1.33,6.07357006272455e-17
1.34,6.196264316737992e-17
1.35,6.32143715909609e-17
1.36,6.449138660604734e-17
1.37,6.579419903567327e-17
1.38,6.712333002218068e-17
1.39,6.847931123568711e-17
1.4,6.986268508675699e-17
1.41,7.127400494337696e-17
1.42,7.271383535230701e-17
1.43,7.418275226490821e-17
1.44,7.568134326753244e-17
1.45,7.721020781656118e-17
1.46,7.876995747820025e-17
1.47,8.036121617311016e-17
1.48,8.198462042598704e-17
1.49,8.364081962017659e-17
1.5,8.533047625744058e-17
1.51,8.705426622296242e-17
1.52,8.881287905571187e-17
1.53,9.060701822427171e-17
1.54,9.243740140823033e-17
1.55,9.430476078526799e-17
1.56,9.620984332403267e-17
1.57,9.815341108294267e-17
1.58,1.001362415150147e-16
1.59,1.021591277788612e-16
1.6,1.042228790559591e-16
1.61,1.063283208743356e-16
1.62,1.084762954387923e-16
1.63,1.106676619677938e-16
1.64,1.129032970371716e-16
1.65,1.151840949307608e-16
1.66,1.175109679981316e-16
1.67,1.198848470195355e-16
1.68,1.223066815782322e-16
1.69,1.247774404403386e-16
1.7,1.272981119423417e-16
1.71,1.298697043864533e-16
1.72,1.324932464439378e-16
1.73,1.35169787566601e-16
1.74,1.379003984065777e-16
1.75,1.406861712446145e-16
1.76,1.435282204269898e-16
1.77,1.4642768281127e-16
1.78,1.493857182210708e-16
1.79,1.524035099099952e-16
1.8,1.554822650349586e-16
1.81,1.586232151390593e-16
1.82,1.618276166442212e-16
1.83,1.650967513537699e-16
1.84,1.684319269651807e-16
1.85,1.718344775931665e-16
1.86,1.753057643033453e-16
1.87,1.788471756566881e-16
1.88,1.82460128264953e-16
1.89,1.861460673573594e-16
1.9,1.89906467358688e-16
1.91,1.937428324790815e-16
1.92,1.976566973157388e-16
1.93,2.016496274667788e-16
1.94,2.057232201575045e-16
1.95,2.098791048793045e-16
1.96,2.141189440414832e-16
1.97,2.184444336362342e-16
1.98,2.228573039170725e-16
1.99,2.273593200909465e-16
2,2.319522830243564e-16
2.01,2.366380299637144e-16
2.02,2.414184352702721e-16
2.03,2.46295411169895e-16
2.04,2.512709085179666e-16
2.05,2.563469175797707e-16
2.06,2.615254688266093e-16
2.07,2.668086337480333e-16
2.08,2.721985256804503e-16
2.09,2.776973006525036e-16
2.1,2.833071582474979e-16
2.11,2.890303424832683e-16
2.12,2.948691427098234e-16
2.13,3.008258945251013e-16
2.14,3.069029807092568e-16
2.15,3.131028321777882e-16
2.16,3.194279289539529e-16
2.17,3.258808011607951e-16
2.18,3.324640300332346e-16
2.19,3.391802489506026e-16
2.2,3.46032144490012e-16
2.21,3.530224575010432e-16
2.22,3.601539842021014e-16
2.23,3.674295772989599e-16
2.24,3.748521471258645e-16
2.25,3.824246628097121e-16
2.26,3.901501534577497e-16
2.27,3.98031709369239e-16
2.28,4.060724832716391e-16
2.29,4.142756915817169e-16
2.3,4.226446156921799e-16
2.31,4.311826032842534e-16
2.32,4.398930696668217e-16
2.33,4.487794991425727e-16
2.34,4.578454464017904e-16
2.35,4.670945379442562e-16
2.36,4.765304735299065e-16
2.37,4.861570276587967e-16
2.38,4.959780510809269e-16
2.39,5.059974723366219e-16
2.4,5.162192993279708e-16
2.41,5.266476209220704e-16
2.42,5.372866085866007e-16
2.43,5.48140518058479e-16
2.44,5.59213691046222e-16
2.45,5.705105569666616e-16
2.46,5.820356347168007e-16
2.47,5.937935344814011e-16
2.48,6.057889595771508e-16
2.49,6.180267083340253e-16
2.5,6.30511676014695e-16
2.51,6.432488567727095e-16
2.52,6.562433456501942e-16
2.53,6.695003406159717e-16
2.54,6.830251446447808e-16
2.55,6.968231678385763e-16
2.56,7.108999295906015e-16
2.57,7.252610607932602e-16
2.58,7.399123060905074e-16
2.59,7.548595261758251e-16
2.6,7.70108700136541e-16
2.61,7.856659278455589e-16
2.62,8.01537432401406e-16
2.63,8.177295626175163e-16
2.64,8.342487955618853e-16
2.65,8.51101739147939e-16
2.66,8.682951347778324e-16
2.67,8.858358600390596e-16
2.68,9.037309314555987e-16
2.69,9.219875072946328e-16
2.7,9.406128904299087e-16
2.71,9.596145312630355e-16
2.72,9.790000307036921e-16
2.73,9.987771432101448e-16
2.74,1.018953779891088e-15
2.75,1.039538011670211e-15
2.76,1.060538072514702e-15
2.77,1.081962362728887e-15
2.78,1.103819452314529e-15
2.79,1.126118084398877e-15
2.8,1.148867178732101e-15
2.81,1.172075835255243e-15
2.82,1.195753337740381e-15
2.83,1.219909157504198e-15
2.84,1.244552957196697e-15
2.85,1.269694594666335e-15
2.86,1.295344126903318e-15
2.87,1.321511814062557e-15
2.88,1.348208123567804e-15
2.89,1.375443734298836e-15
2.9,1.403229540863071e-15
2.91,1.431576657953639e-15
2.92,1.460496424795331e-15
2.93,1.490000409680476e-15
2.94,1.520100414596441e-15
2.95,1.55080847994651e-15
2.96,1.58213688936629e-15
2.97,1.614098174637245e-15
2.98,1.646705120699663e-15
2.99,1.679970770766721e-15
3,1.713908431541984e-15
3.01,1.748531678542292e-15
3.02,1.783854361528071e-15
3.03,1.819890610043516e-15
3.04,1.856654839068497e-15
3.05,1.894161754784847e-15
3.06,1.932426360458923e-15
3.07,1.971463962443226e-15
3.08,2.011290176299028e-15
3.09,2.051920933042924e-15
3.1,2.093372485519348e-15
3.11,2.135661414901969e-15
3.12,2.178804637326432e-15
3.13,2.222819410656926e-15
3.14,2.267723341389686e-15
3.15,2.313534391695699e-15
3.16,2.360270886605944e-15
3.17,2.407951521341529e-15
3.18,2.456595368792083e-15
3.19,2.506221887145212e-15
3.2,2.556850927669918e-15
3.21,2.608502742657511e-15
3.22,2.661197993522649e-15
3.23,2.714957759068327e-15
3.24,2.769803543917552e-15
3.25,2.825757287115531e-15
3.26,2.882841370905643e-15
3.27,2.941078629682493e-15
3.28,3.000492359126142e-15
3.29,3.061106325520518e-15
3.3,3.122944775260418e-15
3.31,3.18603244455022e-15
3.32,3.250394569298863e-15
3.33,3.316056895214374e-15
3.34,3.383045688102676e-15
3.35,3.451387744374098e-15
3.36,3.52111040176236e-15
3.37,3.592241550260117e-15
3.38,3.664809643275144e-15
3.39,3.738843709012289e-15
3.4,3.814373362084925e-15
3.41,3.891428815361411e-15
3.42,3.970040892050451e-15
3.43,4.050241038030868e-15
3.44,4.132061334430459e-15
3.45,4.215534510458679e-15
3.46,4.300693956498988e-15
3.47,4.387573737465217e-15
3.48,4.476208606428226e-15
3.49,4.566634018517383e-15
3.5,4.65888614510318e-15
3.51,4.753001888266362e-15
3.52,4.849018895559019e-15
3.53,4.946975575064381e-15
3.54,5.046911110760287e-15
3.55,5.148865478193579e-15
3.56,5.252879460470565e-15
3.57,5.358994664571105e-15
3.58,5.467253537991647e-15
3.59,5.577699385725111e-15
3.6,5.690376387583183e-15
3.61,5.805329615868944e-15
3.62,5.92260505340652e-15
3.63,6.042249611934535e-15
3.64,6.164311150871769e-15
3.65,6.288838496461221e-15
3.66,6.415881461301598e-15
3.67,6.545490864272721e-15
3.68,6.677718550863884e-15
3.69,6.812617413912871e-15
3.7,6.950241414763487e-15
3.71,7.090645604851176e-15
3.72,7.233886147723957e-15
3.73,7.380020341508979e-15
3.74,7.52910664183219e-15
3.75,7.681204685201505e-15
3.76,7.836375312862382e-15
3.77,7.994680595134747e-15
3.78,8.156183856242382e-15
3.79,8.320949699643024e-15
3.8,8.489044033871056e-15
3.81,8.660534098901339e-15
3.82,8.835488493046571e-15
3.83,9.013977200397041e-15
3.84,9.196071618815697e-15
3.85,9.381844588497805e-15
3.86,9.571370421108171e-15
3.87,9.764724929507021e-15
3.88,9.961985458075673e-15
3.89,1.016323091365587e-14
3.9,1.0368541797113e-14
3.91,1.057800023553812e-14
3.92,1.079169001509934e-14
3.93,1.100969661455764e-14
3.94,1.123210723945975e-14
3.95,1.1459010857021e-14
3.96,1.169049823171397e-14
3.97,1.192666196157494e-14
3.98,1.21675965152449e-14
3.99,1.241339826975774e-14
4,1.266416554909257e-14
4.01,1.291999866350488e-14
4.02,1.318099994965153e-14
4.03,1.34472738115271e-14
4.04,1.371892676222656e-14
4.05,1.399606746655246e-14
4.06,1.427880678448165e-14
4.07,1.456725781551127e-14
4.08,1.486153594389978e-14
4.09,1.51617588848223e-14
4.1,1.546804673145822e-14
4.11,1.57805220030301e-14
4.12,1.609930969381302e-14
4.13,1.642453732313366e-14
4.14,1.675633498638042e-14
4.15,1.709483540704245e-14
4.16,1.744017398980147e-14
4.17,1.779248887469517e-14
4.18,1.815192099237508e-14
4.19,1.851861412048085e-14
4.2,1.889271494115282e-14
4.21,1.92743730997076e-14
4.22,1.96637412644972e-14
4.23,2.006097518797943e-14
4.24,2.046623376902002e-14
4.25,2.087967911645498e-14
4.26,2.130147661393594e-14
4.27,2.173179498608594e-14
4.28,2.217080636599158e-14
