dopamine,latency,+-
0.05,154.375,2.065879266282796
0.1,130.875,0.9910312089651149
0.15,120.875,1.125991626459603
0.2,115.625,0.9161253813129043
0.3,108,0.7559289460184544
0.4,102.25,0.8864052604279183
0.5,96.875,0.6408699444616557
0.6,92.625,1.302470180629319
0.7,87,1.772810520855837
0.8,82,2.507132682112035
0.9,80.375,2.38671920665766
