dopamine,latency,+-
0.01,96.125,1.457737973711325
0.05,93.375,1.407885953173359
0.1,92.375,2.065879266282796
0.15,90.125,1.457737973711325
0.2,87.375,1.597989808656935
0.3,84,1.195228609334394
0.4,80.75,1.66904592079256
0.5,78.375,1.187734939165421
0.6,75.25,2.187627547301936
0.7,75.25,0.8864052604279183
0.8,71.375,1.187734939165421
0.9,71,1.309307341415954
