dopamine,latency,+-
0.01,152.5,0.5345224838248488
0.1,150.5,0.5345224838248488
0.2,148.875,0.3535533905932738
0.3,147,0.5345224838248488
0.4,145.375,0.5175491695067657
0.5,143.25,0.4629100498862757
0.6,139,0.5345224838248488
0.7,133.375,0.9161253813129043
0.8,128.625,0.5175491695067657
0.9,125.375,0.7440238091428449
