dopamine,latency,+-
0.01,214.25,0.4629100498862757
0.1,212.5,0.7559289460184544
0.2,210.625,0.5175491695067657
0.3,206.25,1.66904592079256
0.4,196.625,4.897156609415596
0.5,192.125,7.039429765866794
0.6,151.625,4.373213921133975
0.7,135.625,1.597989808656935
0.8,128.875,0.9910312089651149
0.9,125.5,0.5345224838248488
