dopamine,latency,+-
0.01,195.625,0.5175491695067657
0.05,194.875,0.6408699444616557
0.1,194,0.5345224838248488
0.15,192.875,0.6408699444616557
0.2,192.125,0.3535533905932738
0.3,190.5,0.7559289460184544
0.4,188.25,0.7071067811865476
0.5,184.375,2.199837656347785
0.6,153.5,4.535573676110727
0.7,135.125,0.9910312089651149
0.8,128.75,0.4629100498862757
0.9,125.375,0.5175491695067657
