dopamine,latency,+-
0.05,155,3.023715784073818
0.1,131.625,1.995530720671285
0.15,121.25,0.4629100498862757
0.2,115.625,0.7440238091428449
0.3,108,0
0.4,102.25,0.4629100498862757
0.5,98,0.7559289460184544
0.6,94.75,0.4629100498862757
0.7,89.125,1.552647508520297
0.8,86.25,1.832250762625809
0.9,83,0.7559289460184544
