Dopamine,Latency,+-
0.2,122.6666666666666,0.5163977794943223
0.3,113,0.6324555320336759
0.4,105.8333333333333,0.752772652709081
0.5,100,0.8944271909999159
0.6,94.33333333333331,0.5163977794943223
0.7,90.5,0.5477225575051661
0.8,86.5,0.8366600265340756
0.9,84.33333333333331,0.5163977794943223
1,82.83333333333331,0.408248290463863
