Dopamine,Latency,+-
0.2,112.3333333333334,0.5163977794943223
0.3,104,0.6324555320336759
0.4,95.66666666666669,0.816496580927726
0.5,88.66666666666669,0.5163977794943223
0.6,83,0.6324555320336759
0.7,79.83333333333331,0.752772652709081
0.8,76.5,0.5477225575051661
0.9,74.5,1.048808848170152
1,72.5,0.5477225575051661
